U:0,U:1,U:2,WallDistance,nut,U
-0.020875,-0.112830,0.001338,0.227774,0.002238,0.114753
-0.022753,-0.161725,0.000660,0.263678,0.002151,0.163319
-0.021534,-0.208125,-0.000036,0.227313,0.001920,0.209236
-0.018249,-0.241719,-0.000746,0.164134,0.001581,0.242408
-0.014521,-0.261116,-0.001427,0.116844,0.001200,0.261523
-0.010937,-0.268960,-0.001986,0.081509,0.000861,0.269190
-0.007851,-0.266687,-0.002296,0.055219,0.000607,0.266812
-0.005094,-0.255229,-0.002233,0.035887,0.000416,0.255290
-0.002714,-0.234334,-0.001608,0.022219,0.000246,0.234355
-0.001670,-0.192225,-0.000488,0.010159,0.000090,0.192233
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.004373,0.007858,0.003159,0.035571,0.000825,0.009532
-0.007015,-0.004143,0.002992,0.055150,0.001236,0.008679
-0.010434,-0.020679,0.002709,0.081623,0.001618,0.023320
-0.014608,-0.043689,0.002301,0.117099,0.001919,0.046124
-0.019106,-0.075283,0.001778,0.164496,0.002107,0.077690
-0.022946,-0.116866,0.001185,0.227744,0.002167,0.119103
-0.024516,-0.166230,0.000572,0.263624,0.002099,0.168029
-0.022877,-0.213418,-0.000073,0.227221,0.001896,0.214641
-0.019260,-0.247829,-0.000773,0.164021,0.001578,0.248577
-0.015286,-0.268016,-0.001475,0.116697,0.001209,0.268456
-0.011522,-0.276701,-0.002078,0.081305,0.000873,0.276949
-0.008261,-0.275251,-0.002451,0.054919,0.000617,0.275386
-0.005374,-0.264279,-0.002473,0.035422,0.000422,0.264345
-0.002881,-0.242892,-0.001998,0.021451,0.000250,0.242917
-0.001587,-0.199020,-0.000990,0.009676,0.000092,0.199029
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.005058,0.004512,0.003114,0.035290,0.000818,0.007459
-0.008139,-0.006993,0.002908,0.055002,0.001220,0.011117
-0.012079,-0.023129,0.002584,0.081552,0.001587,0.026221
-0.016698,-0.045988,0.002144,0.117074,0.001869,0.048973
-0.021361,-0.077712,0.001618,0.164496,0.002042,0.080611
-0.024956,-0.119641,0.001068,0.227755,0.002105,0.122221
-0.026020,-0.169581,0.000519,0.263591,0.002057,0.171566
-0.023907,-0.217499,-0.000086,0.227140,0.001878,0.218809
-0.019995,-0.252593,-0.000782,0.163933,0.001577,0.253384
-0.015838,-0.273434,-0.001505,0.116588,0.001218,0.273896
-0.011964,-0.282834,-0.002148,0.081159,0.000885,0.283095
-0.008594,-0.282154,-0.002574,0.054709,0.000626,0.282297
-0.005655,-0.271805,-0.002652,0.035096,0.000429,0.271877
-0.003110,-0.250396,-0.002230,0.020899,0.000253,0.250425
-0.001555,-0.205202,-0.001243,0.009325,0.000092,0.205212
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.005949,0.002995,0.003114,0.035142,0.000816,0.007353
-0.009630,-0.008071,0.002851,0.054953,0.001208,0.012885
-0.014190,-0.024033,0.002476,0.081560,0.001557,0.028019
-0.019188,-0.047068,0.002004,0.117113,0.001819,0.050869
-0.023774,-0.079228,0.001483,0.164547,0.001983,0.082731
-0.026849,-0.121674,0.000981,0.227804,0.002053,0.124605
-0.027254,-0.172189,0.000490,0.263574,0.002024,0.174333
-0.024651,-0.220709,-0.000086,0.227065,0.001865,0.222081
-0.020486,-0.256333,-0.000782,0.163860,0.001578,0.257151
-0.016193,-0.277684,-0.001525,0.116507,0.001226,0.278160
-0.012254,-0.287662,-0.002204,0.081058,0.000895,0.287931
-0.008828,-0.287645,-0.002679,0.054567,0.000635,0.287793
-0.005875,-0.277931,-0.002806,0.034877,0.000435,0.278007
-0.003310,-0.256782,-0.002409,0.020525,0.000255,0.256815
-0.001569,-0.210825,-0.001415,0.009085,0.000093,0.210836
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.007251,0.003170,0.003127,0.035108,0.000820,0.008509
-0.011739,-0.007635,0.002793,0.054996,0.001199,0.014279
-0.016956,-0.023810,0.002366,0.081642,0.001527,0.029326
-0.022117,-0.047440,0.001870,0.117211,0.001772,0.052376
-0.026277,-0.080298,0.001369,0.164645,0.001930,0.084499
-0.028562,-0.123314,0.000921,0.227890,0.002009,0.126582
-0.028217,-0.174307,0.000477,0.263570,0.001998,0.176577
-0.025147,-0.223274,-0.000079,0.226989,0.001855,0.224686
-0.020774,-0.259287,-0.000779,0.163796,0.001579,0.260119
-0.016385,-0.281023,-0.001539,0.116444,0.001234,0.281504
-0.012410,-0.291453,-0.002249,0.080985,0.000905,0.291726
-0.008963,-0.291989,-0.002768,0.054470,0.000643,0.292140
-0.006016,-0.282857,-0.002942,0.034731,0.000440,0.282936
-0.003447,-0.262081,-0.002563,0.020272,0.000258,0.262116
-0.001589,-0.215742,-0.001567,0.008922,0.000093,0.215754
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.009516,0.004961,0.003079,0.035191,0.000830,0.011164
-0.014924,-0.006009,0.002696,0.055136,0.001192,0.016313
-0.020580,-0.022962,0.002237,0.081802,0.001497,0.030916
-0.025446,-0.047592,0.001739,0.117369,0.001728,0.053996
-0.028749,-0.081266,0.001274,0.164788,0.001885,0.086211
-0.030035,-0.124767,0.000880,0.228008,0.001975,0.128334
-0.028924,-0.176084,0.000475,0.263576,0.001977,0.178444
-0.025439,-0.225346,-0.000070,0.226910,0.001848,0.226777
-0.020907,-0.261631,-0.000773,0.163735,0.001581,0.262466
-0.016454,-0.283653,-0.001548,0.116392,0.001241,0.284134
-0.012465,-0.294431,-0.002283,0.080931,0.000914,0.294704
-0.009019,-0.295416,-0.002841,0.054403,0.000650,0.295567
-0.006089,-0.286793,-0.003060,0.034632,0.000444,0.286874
-0.003528,-0.266411,-0.002701,0.020103,0.000260,0.266448
-0.001604,-0.219919,-0.001716,0.008812,0.000093,0.219932
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.013574,0.008089,0.002918,0.035421,0.000846,0.016068
-0.019643,-0.003800,0.002550,0.055388,0.001185,0.020169
-0.025086,-0.022108,0.002092,0.082044,0.001469,0.033503
-0.028989,-0.047941,0.001616,0.117586,0.001690,0.056048
-0.031037,-0.082334,0.001198,0.164974,0.001851,0.087997
-0.031227,-0.126125,0.000855,0.228155,0.001949,0.129936
-0.029404,-0.177595,0.000479,0.263590,0.001962,0.180013
-0.025580,-0.227027,-0.000059,0.226827,0.001842,0.228464
-0.020932,-0.263497,-0.000767,0.163677,0.001582,0.264328
-0.016439,-0.285728,-0.001554,0.116346,0.001247,0.286205
-0.012450,-0.296774,-0.002311,0.080889,0.000921,0.297044
-0.009014,-0.298122,-0.002900,0.054355,0.000656,0.298272
-0.006104,-0.289927,-0.003162,0.034565,0.000448,0.290008
-0.003560,-0.269915,-0.002832,0.019989,0.000262,0.269953
-0.001612,-0.223409,-0.001875,0.008738,0.000094,0.223423
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.020213,0.011909,0.002722,0.035854,0.000868,0.023618
-0.026003,-0.001841,0.002386,0.055769,0.001181,0.026177
-0.030174,-0.021829,0.001945,0.082367,0.001447,0.037293
-0.032436,-0.048728,0.001507,0.117856,0.001662,0.058556
-0.032998,-0.083548,0.001141,0.165192,0.001825,0.089836
-0.032130,-0.127398,0.000841,0.228323,0.001930,0.131390
-0.029702,-0.178878,0.000485,0.263610,0.001950,0.181328
-0.025614,-0.228389,-0.000050,0.226741,0.001837,0.229821
-0.020888,-0.264981,-0.000762,0.163619,0.001583,0.265804
-0.016373,-0.287365,-0.001559,0.116304,0.001251,0.287835
-0.012393,-0.298615,-0.002332,0.080853,0.000927,0.298881
-0.008969,-0.300253,-0.002947,0.054318,0.000661,0.300401
-0.006076,-0.292411,-0.003247,0.034516,0.000452,0.292492
-0.003566,-0.272737,-0.002965,0.019905,0.000263,0.272776
-0.001630,-0.226310,-0.002053,0.008683,0.000094,0.226325
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.030034,0.015008,0.002598,0.036476,0.000896,0.033675
-0.033567,-0.001101,0.002234,0.056241,0.001181,0.033659
-0.035282,-0.022496,0.001809,0.082736,0.001433,0.041883
-0.035476,-0.049980,0.001416,0.118148,0.001644,0.061307
-0.034555,-0.084859,0.001100,0.165423,0.001808,0.091631
-0.032769,-0.128568,0.000835,0.228498,0.001916,0.132681
-0.029863,-0.179963,0.000493,0.263631,0.001940,0.182424
-0.025581,-0.229496,-0.000041,0.226654,0.001833,0.230917
-0.020805,-0.266169,-0.000757,0.163562,0.001584,0.266982
-0.016281,-0.288666,-0.001563,0.116263,0.001256,0.289129
-0.012314,-0.300077,-0.002350,0.080819,0.000932,0.300339
-0.008904,-0.301946,-0.002985,0.054282,0.000666,0.302092
-0.006037,-0.294386,-0.003315,0.034469,0.000455,0.294467
-0.003583,-0.274996,-0.003084,0.019827,0.000265,0.275037
-0.001673,-0.228687,-0.002210,0.008619,0.000094,0.228704
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.044533,0.026734,0.002912,0.025122,0.000664,0.052023
-0.042881,0.014481,0.002529,0.038561,0.000934,0.045331
-0.041549,-0.002521,0.002091,0.057643,0.001193,0.041678
-0.039939,-0.024214,0.001687,0.083721,0.001429,0.046737
-0.037988,-0.051616,0.001342,0.118863,0.001634,0.064103
-0.035738,-0.086225,0.001071,0.165948,0.001797,0.093344
-0.033205,-0.129658,0.000834,0.228882,0.001904,0.133845
-0.029930,-0.180913,0.000501,0.263742,0.001932,0.183373
-0.025509,-0.230438,-0.000034,0.226575,0.001829,0.231846
-0.020703,-0.267170,-0.000753,0.163511,0.001585,0.267972
-0.016178,-0.289758,-0.001566,0.116230,0.001259,0.290213
-0.012226,-0.301303,-0.002364,0.080794,0.000937,0.301560
-0.008834,-0.303359,-0.003015,0.054259,0.000670,0.303503
-0.006007,-0.296030,-0.003369,0.034442,0.000458,0.296110
-0.003618,-0.276859,-0.003173,0.019784,0.000266,0.276901
-0.001722,-0.230786,-0.002311,0.008580,0.000095,0.230804
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.060919,0.018967,0.002905,0.032443,0.000767,0.063870
-0.053964,0.008768,0.002358,0.043938,0.000994,0.054722
-0.048532,-0.006446,0.001927,0.061437,0.001220,0.048996
-0.043988,-0.027047,0.001567,0.086412,0.001436,0.051661
-0.040106,-0.053711,0.001276,0.120793,0.001630,0.067045
-0.036679,-0.087750,0.001049,0.167346,0.001788,0.095114
-0.033509,-0.130780,0.000836,0.229897,0.001894,0.135007
-0.029933,-0.181852,0.000510,0.264129,0.001924,0.184300
-0.025406,-0.231356,-0.000026,0.226513,0.001826,0.232747
-0.020582,-0.268142,-0.000750,0.163476,0.001585,0.268932
-0.016066,-0.290817,-0.001569,0.116213,0.001262,0.291265
-0.012131,-0.302490,-0.002377,0.080790,0.000941,0.302742
-0.008762,-0.304721,-0.003042,0.054266,0.000673,0.304862
-0.005976,-0.297605,-0.003416,0.034460,0.000460,0.297685
-0.003633,-0.278652,-0.003253,0.019823,0.000267,0.278695
-0.001738,-0.232980,-0.002400,0.008617,0.000095,0.232999
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.068212,0.007550,0.002357,0.043393,0.000909,0.068669
-0.060961,0.000228,0.002034,0.053390,0.001083,0.060995
-0.053821,-0.012541,0.001716,0.068833,0.001267,0.055290
-0.047344,-0.031257,0.001439,0.091899,0.001454,0.056750
-0.041887,-0.056569,0.001214,0.124815,0.001632,0.070400
-0.037429,-0.089665,0.001034,0.170288,0.001780,0.097169
-0.033699,-0.132104,0.000842,0.232048,0.001883,0.136337
-0.029864,-0.182924,0.000520,0.265011,0.001915,0.185346
-0.025252,-0.232399,-0.000018,0.226470,0.001822,0.233767
-0.020426,-0.269251,-0.000745,0.163456,0.001586,0.270026
-0.015928,-0.292031,-0.001572,0.116208,0.001266,0.292469
-0.012016,-0.303849,-0.002392,0.080797,0.000946,0.304096
-0.008676,-0.306281,-0.003072,0.054287,0.000677,0.306419
-0.005924,-0.299416,-0.003468,0.034500,0.000463,0.299495
-0.003598,-0.280750,-0.003340,0.019898,0.000269,0.280793
-0.001711,-0.235507,-0.002511,0.008680,0.000096,0.235527
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.076069,-0.001074,0.002043,0.053473,0.000961,0.076104
-0.070632,-0.003816,0.001882,0.058630,0.001068,0.070760
-0.063891,-0.009877,0.001693,0.067283,0.001190,0.064672
-0.056515,-0.020524,0.001496,0.080816,0.001331,0.060145
-0.049309,-0.036981,0.001316,0.101467,0.001484,0.061650
-0.042975,-0.060398,0.001162,0.132089,0.001638,0.074136
-0.037831,-0.092122,0.001028,0.175720,0.001772,0.099593
-0.033701,-0.133727,0.000856,0.236071,0.001870,0.137911
-0.029675,-0.184206,0.000534,0.266704,0.001905,0.186582
-0.025013,-0.233642,-0.000008,0.226447,0.001818,0.234977
-0.020205,-0.270575,-0.000740,0.163447,0.001587,0.271329
-0.015741,-0.293487,-0.001576,0.116210,0.001271,0.293913
-0.011864,-0.305479,-0.002410,0.080811,0.000952,0.305719
-0.008560,-0.308158,-0.003110,0.054312,0.000682,0.308293
-0.005841,-0.301617,-0.003531,0.034543,0.000466,0.301694
-0.003536,-0.283333,-0.003446,0.019979,0.000271,0.283376
-0.001675,-0.238557,-0.002654,0.008735,0.000097,0.238578
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.074606,-0.010639,0.001708,0.073436,0.001068,0.075380
-0.071035,-0.012435,0.001614,0.075641,0.001140,0.072134
-0.067059,-0.015258,0.001527,0.079458,0.001209,0.068790
-0.061872,-0.020442,0.001430,0.086398,0.001294,0.065178
-0.055693,-0.029408,0.001327,0.098064,0.001398,0.062995
-0.049089,-0.043738,0.001226,0.116316,0.001517,0.065759
-0.042848,-0.065061,0.001135,0.144045,0.001644,0.077911
-0.037598,-0.095108,0.001038,0.184938,0.001759,0.102275
-0.033367,-0.135661,0.000878,0.243036,0.001851,0.139707
-0.029287,-0.185712,0.000553,0.269685,0.001891,0.188008
-0.024637,-0.235102,0.000005,0.226446,0.001813,0.236389
-0.019887,-0.272134,-0.000734,0.163453,0.001589,0.272861
-0.015481,-0.295208,-0.001580,0.116225,0.001277,0.295618
-0.011658,-0.307410,-0.002431,0.080836,0.000959,0.307641
-0.008396,-0.310389,-0.003155,0.054352,0.000688,0.310519
-0.005723,-0.304251,-0.003608,0.034606,0.000470,0.304326
-0.003469,-0.286450,-0.003576,0.020091,0.000273,0.286493
-0.001647,-0.242281,-0.002831,0.008809,0.000098,0.242303
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.064875,-0.019013,0.001413,0.102334,0.001200,0.067618
-0.062431,-0.021650,0.001369,0.103942,0.001251,0.066093
-0.059741,-0.024847,0.001330,0.106793,0.001300,0.064716
-0.056121,-0.029878,0.001286,0.112113,0.001363,0.063592
-0.051555,-0.037945,0.001240,0.121643,0.001440,0.064026
-0.046335,-0.050690,0.001194,0.137591,0.001533,0.068686
-0.041062,-0.070109,0.001145,0.162299,0.001635,0.081257
-0.036396,-0.098428,0.001072,0.199587,0.001735,0.104947
-0.032492,-0.137837,0.000913,0.254421,0.001826,0.141618
-0.028577,-0.187428,0.000577,0.274634,0.001874,0.189595
-0.024050,-0.236782,0.000020,0.226466,0.001806,0.238000
-0.019421,-0.273941,-0.000726,0.163477,0.001590,0.274629
-0.015113,-0.297212,-0.001586,0.116257,0.001284,0.297600
-0.011376,-0.309669,-0.002459,0.080879,0.000968,0.309888
-0.008173,-0.313007,-0.003212,0.054414,0.000696,0.313130
-0.005571,-0.307355,-0.003703,0.034703,0.000475,0.307428
-0.003393,-0.290159,-0.003733,0.020260,0.000276,0.290203
-0.001610,-0.246810,-0.003047,0.008918,0.000099,0.246834
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.053079,-0.026259,0.001310,0.138192,0.001238,0.059234
-0.051497,-0.029276,0.001294,0.139398,0.001276,0.059251
-0.049802,-0.032661,0.001280,0.141559,0.001315,0.059570
-0.047537,-0.037621,0.001264,0.145645,0.001365,0.060635
-0.044616,-0.045175,0.001248,0.153152,0.001429,0.063505
-0.041124,-0.056867,0.001230,0.166439,0.001507,0.070189
-0.037401,-0.074824,0.001201,0.188124,0.001596,0.083659
-0.033931,-0.101659,0.001134,0.221606,0.001692,0.107178
-0.030833,-0.140048,0.000961,0.272144,0.001789,0.143405
-0.027377,-0.189265,0.000605,0.282471,0.001851,0.191236
-0.023135,-0.238642,0.000037,0.226507,0.001797,0.239761
-0.018727,-0.275972,-0.000718,0.163521,0.001592,0.276608
-0.014582,-0.299485,-0.001595,0.116310,0.001293,0.299844
-0.010980,-0.312248,-0.002493,0.080949,0.000980,0.312451
-0.007868,-0.316012,-0.003282,0.054511,0.000707,0.316127
-0.005371,-0.310943,-0.003820,0.034851,0.000482,0.311013
-0.003294,-0.294502,-0.003921,0.020514,0.000280,0.294547
-0.001549,-0.252270,-0.003310,0.009082,0.000101,0.252296
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.040170,-0.031264,0.001350,0.182539,0.001186,0.050921
-0.039303,-0.034422,0.001348,0.183463,0.001217,0.052263
-0.038403,-0.037903,0.001346,0.185125,0.001251,0.053975
-0.037223,-0.042863,0.001344,0.188284,0.001295,0.056786
-0.035705,-0.050185,0.001341,0.194173,0.001354,0.061605
-0.033874,-0.061292,0.001332,0.204782,0.001429,0.070043
-0.031890,-0.078327,0.001305,0.223123,0.001521,0.084580
-0.030002,-0.104163,0.001225,0.252789,0.001626,0.108405
-0.028134,-0.141918,0.001023,0.298543,0.001740,0.144683
-0.025466,-0.191026,0.000637,0.294377,0.001821,0.192717
-0.021730,-0.240564,0.000055,0.226571,0.001785,0.241543
-0.017689,-0.278141,-0.000710,0.163589,0.001595,0.278704
-0.013808,-0.301957,-0.001607,0.116391,0.001305,0.302277
-0.010410,-0.315086,-0.002539,0.081055,0.000996,0.315268
-0.007438,-0.319351,-0.003372,0.054661,0.000720,0.319455
-0.005096,-0.314980,-0.003965,0.035076,0.000491,0.315046
-0.003150,-0.299475,-0.004150,0.020892,0.000285,0.299520
-0.001447,-0.258749,-0.003637,0.009324,0.000104,0.258779
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.026967,-0.033694,0.001479,0.237303,0.001084,0.043182
0.470066,-0.046180,-0.009959,0.004561,0.000102,0.472434
0.470345,-0.046183,-0.010255,0.004542,0.000102,0.472718
0.034005,-0.003149,-0.004067,0.000182,0.000009,0.034392
0.000000,0.000000,0.000000,0.000000,0.000002,0.000000
0.470037,-0.046148,-0.010131,0.004573,0.000102,0.472406
0.461661,-0.091096,-0.006196,0.006561,0.000205,0.470604
0.461542,-0.091598,-0.005919,0.006575,0.000206,0.470581
0.491472,-0.090120,-0.006562,0.003393,0.000185,0.499709
0.491394,-0.090199,-0.006342,0.003416,0.000186,0.499644
0.500856,-0.111429,-0.007638,0.000093,0.000219,0.513158
0.501099,-0.113524,-0.006113,0.000000,0.000224,0.513834
0.086360,-0.360749,-0.002693,0.015367,0.000105,0.370952
0.086748,-0.361348,-0.002805,0.015363,0.000105,0.371625
0.192212,-0.371554,-0.002084,0.016886,0.000172,0.418333
0.193003,-0.371040,-0.001946,0.016914,0.000173,0.418240
0.085879,-0.360144,-0.002830,0.015278,0.000105,0.370253
0.043213,-0.280372,-0.003286,0.012641,0.000114,0.283702
0.043194,-0.280065,-0.003162,0.012708,0.000115,0.283394
0.020526,-0.232087,-0.003599,0.003415,0.000027,0.233021
0.020638,-0.232734,-0.003503,0.003438,0.000027,0.233673
0.000938,-0.013668,-0.001339,0.000105,0.000000,0.013766
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.381640,-0.284322,0.000186,0.003788,0.000274,0.475908
0.344505,-0.270758,0.000854,0.012609,0.000288,0.438172
0.291085,-0.381227,-0.000702,0.003278,0.000168,0.479651
0.276099,-0.347783,-0.001475,0.013624,0.000225,0.444056
0.365837,-0.302563,-0.000694,0.000000,0.000255,0.474744
0.298530,-0.374734,-0.000588,0.000000,0.000170,0.479110
0.276293,-0.348054,-0.001635,0.013541,0.000225,0.444390
0.194129,-0.371061,-0.002092,0.016797,0.000173,0.418780
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.507408,-0.042348,-0.010924,0.002166,0.000089,0.509289
0.264164,-0.021329,-0.005943,0.000000,0.000010,0.265090
0.525952,-0.035920,-0.011460,0.000000,0.000055,0.527302
0.491877,-0.054965,-0.012308,0.002923,0.000117,0.495092
0.511355,-0.053380,-0.009720,0.000000,0.000114,0.514225
0.224597,-0.403578,-0.001600,0.006450,0.000125,0.461867
0.114908,-0.417938,-0.002709,0.009925,0.000065,0.433455
0.213461,-0.427762,-0.001178,0.000000,0.000077,0.478066
0.070749,-0.228579,-0.001207,0.000000,0.000014,0.239281
0.056359,-0.306301,-0.004175,0.006167,0.000042,0.311471
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.050639,0.002703,0.001016,0.180955,0.000838,0.050721
-0.048660,0.005644,0.000729,0.180870,0.000808,0.048992
-0.037444,0.003482,0.000760,0.235917,0.000952,0.037613
-0.036238,0.007165,0.000428,0.235849,0.000934,0.036942
-0.051300,-0.000008,0.001231,0.181090,0.000860,0.051314
-0.037405,0.000140,0.001031,0.236027,0.000953,0.037420
-0.051037,-0.002378,0.001356,0.181089,0.000877,0.051111
-0.036517,-0.002738,0.001209,0.236036,0.000944,0.036639
-0.050297,-0.004625,0.001414,0.181082,0.000895,0.050529
-0.035206,-0.005394,0.001317,0.236044,0.000934,0.035641
-0.045520,0.008579,0.000422,0.180974,0.000772,0.046323
-0.033760,0.010909,0.000092,0.235929,0.000896,0.035479
-0.049288,-0.006993,0.001430,0.181113,0.000916,0.049802
-0.048103,-0.009639,0.001422,0.181183,0.000944,0.049080
-0.046795,-0.012643,0.001405,0.181293,0.000977,0.048493
-0.045402,-0.016017,0.001386,0.181442,0.001016,0.048164
-0.033775,-0.008119,0.001380,0.236084,0.000928,0.034765
-0.032367,-0.011092,0.001415,0.236158,0.000929,0.034244
-0.031066,-0.014398,0.001435,0.236264,0.000938,0.034271
-0.029916,-0.018042,0.001448,0.236399,0.000957,0.034965
-0.028931,-0.021952,0.001458,0.236561,0.000984,0.036345
-0.021871,0.009443,0.000004,0.303621,0.001043,0.023822
-0.019158,0.014201,-0.000338,0.303684,0.000985,0.023850
-0.022991,0.005008,0.000374,0.303677,0.001064,0.023533
-0.041675,0.011336,0.000104,0.181027,0.000730,0.043190
-0.030254,0.014526,-0.000244,0.235973,0.000839,0.033562
-0.025074,-0.063097,0.001483,0.254870,0.001317,0.067912
-0.025500,-0.052289,0.001492,0.246401,0.001240,0.058195
-0.024727,-0.079699,0.001445,0.269854,0.001417,0.083459
-0.024533,-0.105145,0.001338,0.295558,0.001538,0.107977
-0.024159,-0.142884,0.001092,0.327221,0.001676,0.144916
-0.022577,-0.192358,0.000668,0.302681,0.001783,0.193680
-0.019606,-0.242302,0.000070,0.226659,0.001769,0.243094
-0.016135,-0.280242,-0.000705,0.163686,0.001598,0.280707
-0.012667,-0.304444,-0.001626,0.116511,0.001321,0.304712
-0.009577,-0.318010,-0.002601,0.081214,0.001017,0.318165
-0.006828,-0.322858,-0.003490,0.054885,0.000739,0.322949
-0.004715,-0.319318,-0.004148,0.035415,0.000503,0.319380
-0.002934,-0.304951,-0.004436,0.021447,0.000292,0.304997
-0.001291,-0.266197,-0.004051,0.009675,0.000107,0.266231
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.026619,-0.036797,0.001484,0.238022,0.001111,0.045440
-0.026295,-0.040237,0.001488,0.239314,0.001141,0.048091
-0.025921,-0.045125,0.001491,0.241775,0.001182,0.052061
-0.022900,0.001049,0.000702,0.303767,0.001055,0.022935
-0.021984,-0.002355,0.000951,0.303782,0.001027,0.022130
-0.020603,-0.005396,0.001130,0.303798,0.000992,0.021328
-0.019127,-0.008377,0.001261,0.303842,0.000957,0.020919
-0.017757,-0.011498,0.001357,0.303914,0.000928,0.021198
-0.016598,-0.014835,0.001428,0.304011,0.000910,0.022308
-0.015697,-0.018406,0.001482,0.304132,0.000905,0.024236
-0.015051,-0.022158,0.001524,0.304272,0.000914,0.026829
-0.014628,-0.025989,0.001557,0.304426,0.000931,0.029863
-0.014383,-0.029776,0.001581,0.304584,0.000955,0.033105
-0.014272,-0.033181,0.001599,0.304878,0.000978,0.036155
-0.014242,-0.036069,0.001612,0.305444,0.000999,0.038812
-0.014698,-0.051011,0.001645,0.312034,0.001113,0.053112
-0.014403,-0.044038,0.001636,0.308389,0.001060,0.046362
-0.015264,-0.061638,0.001639,0.318776,0.001188,0.063522
-0.016207,-0.078150,0.001593,0.330912,0.001293,0.079828
-0.017531,-0.103774,0.001455,0.352341,0.001431,0.105254
-0.018676,-0.142238,0.001157,0.355524,0.001597,0.143464
-0.018366,-0.192712,0.000689,0.303903,0.001734,0.193586
-0.016435,-0.243375,0.000075,0.226759,0.001748,0.243929
-0.013798,-0.281824,-0.000708,0.163799,0.001600,0.282162
-0.010962,-0.306511,-0.001657,0.116654,0.001341,0.306711
-0.008337,-0.320586,-0.002685,0.081407,0.001044,0.320706
-0.005957,-0.326098,-0.003647,0.055159,0.000764,0.326173
-0.004164,-0.323524,-0.004382,0.035825,0.000520,0.323580
-0.002626,-0.310529,-0.004747,0.022102,0.000300,0.310576
-0.001138,-0.274306,-0.004500,0.010091,0.000112,0.274345
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.014274,-0.039333,0.001624,0.306458,0.001024,0.041874
-0.002703,-0.032833,0.001629,0.388679,0.000913,0.032984
-0.002887,-0.035750,0.001660,0.389481,0.000926,0.035905
-0.003228,-0.040047,0.001696,0.391005,0.000947,0.040213
0.001837,0.020443,-0.000772,0.387208,0.000991,0.020540
-0.003242,0.013358,-0.000509,0.387159,0.001092,0.013755
-0.005821,0.007710,-0.000172,0.387204,0.001148,0.009663
-0.006750,0.003046,0.000166,0.387278,0.001159,0.007408
-0.006746,-0.000969,0.000468,0.387295,0.001137,0.006831
-0.006155,-0.004468,0.000717,0.387316,0.001096,0.007639
-0.005263,-0.007678,0.000919,0.387359,0.001047,0.009354
-0.004381,-0.010835,0.001085,0.387425,0.000997,0.011738
-0.003625,-0.014043,0.001221,0.387512,0.000954,0.014554
-0.003063,-0.017333,0.001333,0.387617,0.000923,0.017652
-0.002708,-0.020688,0.001424,0.387735,0.000904,0.020913
0.031598,0.030994,-0.000823,0.490168,0.000920,0.044269
0.023184,0.020977,-0.000762,0.490129,0.001040,0.031275
0.017573,0.013428,-0.000580,0.490165,0.001135,0.022124
0.014233,0.007767,-0.000333,0.490226,0.001187,0.016218
0.012254,0.003130,-0.000064,0.490243,0.001202,0.012647
0.011097,-0.000900,0.000200,0.490264,0.001189,0.011135
0.010498,-0.004559,0.000444,0.490303,0.001155,0.011454
0.010217,-0.007980,0.000661,0.490361,0.001109,0.012981
0.010092,-0.011236,0.000850,0.490435,0.001059,0.015127
0.010000,-0.014376,0.001013,0.490523,0.001010,0.017541
0.009884,-0.017424,0.001150,0.490621,0.000967,0.020065
0.057666,0.039883,-0.000483,0.562906,0.000852,0.070115
0.048096,0.028674,-0.000586,0.562873,0.000958,0.055998
0.040628,0.019896,-0.000563,0.562897,0.001061,0.045241
0.035521,0.013477,-0.000436,0.562934,0.001134,0.037994
0.032109,0.008435,-0.000253,0.562924,0.001177,0.033200
0.029757,0.004099,-0.000040,0.562908,0.001192,0.030038
0.028058,0.000116,0.000180,0.562899,0.001184,0.028059
0.026821,-0.003593,0.000391,0.562895,0.001157,0.027063
0.025897,-0.007030,0.000584,0.562895,0.001118,0.026841
0.025177,-0.010215,0.000756,0.562899,0.001071,0.027180
