U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.150893,0.0672902,0.00212123,0,1,0,0.00130694,0.316392,0.943007,2.12301,1.2192,28,0,1
0.151649,0.0609728,0.00268758,0,1,0,0.00118953,0.281798,0.943014,2.15754,1.2192,29,0,1
0.156317,0.0562324,0.00269586,0,1,0,0.00108996,0.281832,1.01974,2.15753,1.2192,30,0,1
0.152643,0.0544591,0.00327661,0,1,0,0.000930673,0.25038,0.943019,2.1889,1.2192,31,0,1
0.158716,0.0502118,0.00329574,0,1,0,0.000826501,0.250417,1.01974,2.1889,1.2192,32,0,1
0.00289586,0.114132,-0.000214675,-1,2.21885e-16,-2.21867e-16,7.12649e-05,0.00932507,0.00718669,1.39882,1.2192,33,0,1
0.00292124,0.113921,-0.000377645,-1,2.21885e-16,-2.21867e-16,7.25265e-05,0.009083,0.00718479,1.35478,1.2192,34,0,1
0,0,0,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,4.12838e-17,1.40516,1.2192,35,0,1
0,0,0,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,3.12459e-17,1.35992,1.2192,36,0,1
0.00673378,0.137172,-0.00237782,-1,2.21885e-16,-2.21867e-16,0.000205644,0.0208967,0.0181936,1.39882,1.2192,37,0,1
0.00699211,0.137256,-0.00250508,-1,2.21885e-16,-2.21867e-16,0.000208181,0.0205179,0.0181876,1.35478,1.2192,38,0,1
0.0138815,0.147749,-0.00439156,-1,2.21885e-16,-2.21867e-16,0.000357029,0.035086,0.0328673,1.39883,1.2192,39,0,1
0.0143156,0.148092,-0.00440733,-1,2.21885e-16,-2.21867e-16,0.000360607,0.0348607,0.0328571,1.35479,1.2192,40,0,1
0.0235093,0.15473,-0.00567195,-1,2.21885e-16,-2.21867e-16,0.000512265,0.0546785,0.0524266,1.39884,1.2192,41,0,1
0.0241531,0.155189,-0.00565355,-1,2.21885e-16,-2.21867e-16,0.00051653,0.0545292,0.0524131,1.3548,1.2192,42,0,1
0.0364464,0.159242,-0.00640569,-1,2.21885e-16,-2.21867e-16,0.000670935,0.081085,0.0784992,1.39886,1.2192,43,0,1
0.0374603,0.159838,-0.00640815,-1,2.21885e-16,-2.21867e-16,0.000675308,0.0809783,0.0784832,1.35483,1.2192,44,0,1
0.053315,0.161612,-0.00652033,-1,2.21885e-16,-2.21867e-16,0.000829562,0.116438,0.113257,1.39889,1.2192,45,0,1
0.054716,0.162352,-0.00658537,-1,2.21885e-16,-2.21867e-16,0.000833485,0.116357,0.113239,1.35486,1.2192,46,0,1
0.0734144,0.16138,-0.00631674,-1,2.21885e-16,-2.21867e-16,0.000980315,0.163659,0.159597,1.39893,1.2192,47,0,1
0.0751216,0.162145,-0.00644502,-1,2.21885e-16,-2.21867e-16,0.000982985,0.163592,0.159575,1.35491,1.2192,48,0,1
0.0948516,0.158679,-0.00596473,-1,2.21885e-16,-2.21867e-16,0.00109719,0.226673,0.221382,1.39899,1.2192,49,0,1
0.0966555,0.15947,-0.00612342,-1,2.21885e-16,-2.21867e-16,0.00109594,0.22661,0.221352,1.35497,1.2192,50,0,1
0.112394,0.155978,-0.00516354,-0.25,-0.25,-1.10933e-16,0.00113864,0.294697,0.303761,1.39906,1.2192,51,0,1
0.113639,0.157005,-0.00525163,0,1.10943e-16,-1.10933e-16,0.00113135,0.282455,0.303718,1.35507,1.2192,52,0,1
0.121152,0.155821,-0.0039794,0.25,-0.75,0,0.00113328,0.29895,0.386103,1.39916,1.2192,53,0,1
0.120952,0.157322,-0.00389616,0.75,-0.25,0,0.0011258,0.272253,0.386051,1.35518,1.2192,54,0,1
0.120602,0.160198,-0.00250999,0.25,-0.75,0,0.00113667,0.221813,0.447773,1.35527,1.2192,55,0,1
0.122767,0.158024,-0.00275401,0,-1,0,0.00113823,0.252676,0.447834,1.39924,1.2192,56,0,1
