U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
-0.00679075,0.0230272,-5.60338e-05,0,-1,0,0.000242773,0.101066,0.657324,1.31833,1.6256,47,0,1
-0.0107836,0.0103178,-0.0168662,0,-1,0,0.000252292,0.10084,0.680324,1.31809,1.6256,48,0,1
-0.012885,0.00431242,-0.0213716,0,-1,0,0.00028333,0.100678,0.707608,1.31791,1.6256,49,0,1
-0.0152054,0.00168727,-0.0176709,0,-1,0,0.000333698,0.100571,0.739989,1.31778,1.6256,50,0,1
-0.0184457,0.00144389,-0.0119045,0,-1,0,0.000387168,0.100512,0.778443,1.31769,1.6256,51,0,1
-0.0226814,0.00269049,-0.00712409,0,-1,0,0.000427669,0.100493,0.824129,1.31763,1.6256,52,0,1
-0.02787,0.00442975,-0.00364827,0,-1,0,0.000448032,0.100512,0.878428,1.31759,1.6256,53,0,1
0.000519347,0.136124,-0.0876527,-1,2.21885e-16,-2.21867e-16,0.00011813,0.00930486,0.00718735,1.35478,1.6256,54,0,1
0.000438337,0.137808,-0.0909643,-1,2.21885e-16,-2.21867e-16,0.000120027,0.00914703,0.00718649,1.31905,1.6256,55,0,1
0,0,0,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,-5.89205e-17,1.35992,1.6256,56,0,1
0,0,0,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,-6.70626e-17,1.32323,1.6256,57,0,1
0.000220303,0.157152,-0.100891,-1,2.21885e-16,-2.21867e-16,0.000317505,0.0209099,0.0181891,1.35478,1.6256,58,0,1
0.000178444,0.158515,-0.104596,-1,2.21885e-16,-2.21867e-16,0.000324223,0.0206627,0.0181861,1.31906,1.6256,59,0,1
-5.711e-05,0.163854,-0.104971,-1,2.21885e-16,-2.21867e-16,0.000559733,0.0350853,0.0328575,1.35479,1.6256,60,0,1
-0.000245375,0.164811,-0.108722,-1,2.21885e-16,-2.21867e-16,0.000573747,0.0349382,0.0328518,1.31907,1.6256,61,0,1
-0.000704445,0.163674,-0.104873,-1,2.21885e-16,-2.21867e-16,0.000847517,0.0546703,0.0524124,1.3548,1.6256,62,0,1
-0.00110687,0.164301,-0.108517,-1,2.21885e-16,-2.21867e-16,0.00086716,0.0545727,0.052404,1.31908,1.6256,63,0,1
-0.00197211,0.158658,-0.101785,-1,2.21885e-16,-2.21867e-16,0.00114633,0.0810716,0.0784813,1.35483,1.6256,64,0,1
-0.00260843,0.159066,-0.105269,-1,2.21885e-16,-2.21867e-16,0.00116718,0.0810013,0.0784705,1.31911,1.6256,65,0,1
-0.00341557,0.149572,-0.0958379,-1,2.21885e-16,-2.21867e-16,0.00138725,0.11642,0.113235,1.35486,1.6256,66,0,1
-0.00435205,0.149867,-0.099091,-1,2.21885e-16,-2.21867e-16,0.00140343,0.116365,0.113222,1.31914,1.6256,67,0,1
-0.00473841,0.136832,-0.0863528,-1,2.21885e-16,-2.21867e-16,0.00149339,0.163634,0.159569,1.35491,1.6256,68,0,1
-0.00601043,0.137123,-0.0892297,-1,2.21885e-16,-2.21867e-16,0.0014999,0.163588,0.159552,1.3192,1.6256,69,0,1
-0.00476999,0.121174,-0.0710794,-1,2.21885e-16,-2.21867e-16,0.0014295,0.226637,0.221344,1.35498,1.6256,70,0,1
-0.00641412,0.121596,-0.0732888,-1,2.21885e-16,-2.21867e-16,0.00142603,0.226593,0.221321,1.31928,1.6256,71,0,1
-0.00126081,0.105784,-0.0454352,0,1.10943e-16,-1.10933e-16,0.00130607,0.282486,0.303707,1.35508,1.6256,72,0,1
-0.00321563,0.1064,-0.0462301,0,1.10943e-16,-1.10933e-16,0.00130101,0.274647,0.303672,1.3194,1.6256,73,0,1
0.00535806,0.098127,-0.0105076,0.75,-0.25,0,0.00128112,0.272303,0.386037,1.35519,1.6256,74,0,1
0.00324274,0.0990187,-0.00907461,1,0,0,0.00128094,0.2543,0.385994,1.31953,1.6256,75,0,1
0.010119,0.10134,0.0229003,0.25,-0.75,0,0.0012874,0.221876,0.447756,1.35529,1.6256,76,0,1
0.00773144,0.102579,0.02652,0.75,-0.25,0,0.00128571,0.199689,0.447706,1.31964,1.6256,77,0,1
0.0120635,0.109667,0.0481707,0,-1,0,0.00120703,0.187894,0.494019,1.35536,1.6256,78,0,1
0.00923922,0.111242,0.0535193,0.5,-0.5,0,0.00119591,0.162235,0.493959,1.31972,1.6256,79,0,1
0.0133037,0.117676,0.066435,0,-1,0,0.00105782,0.166018,0.528691,1.35541,1.6256,80,0,1
0.0100616,0.11958,0.0732587,0.25,-0.75,0,0.00103405,0.13719,0.528617,1.31978,1.6256,81,0,1
0.0106435,0.125556,0.0871808,0,-1,0,0.000833682,0.121353,0.554582,1.31982,1.6256,82,0,1
0.0142787,0.123364,0.0790943,0,-1,0,0.000874601,0.152928,0.554675,1.35542,1.6256,83,0,1
0.0112413,0.128023,0.0955745,0,-1,0,0.000630418,0.111924,0.574036,1.31981,1.6256,84,0,1
0.015179,0.125725,0.0865788,0,-1,0,0.000693344,0.145513,0.574153,1.3554,1.6256,85,0,1
0.011908,0.125769,0.0978657,0,-1,0,0.000466457,0.106702,0.588625,1.31975,1.6256,86,0,1
0.0160219,0.124126,0.0888868,0,-1,0,0.000549629,0.14151,0.588768,1.35533,1.6256,87,0,1
0.0123756,0.11797,0.0934793,0,-1,0,0.000360481,0.103939,0.5996,1.3196,1.6256,88,0,1
0.0165921,0.11863,0.0863873,0,-1,0,0.000455861,0.139422,0.59976,1.35519,1.6256,89,0,1
0.0119715,0.102367,0.0808377,0,-1,0,0.000295398,0.102432,0.607905,1.31934,1.6256,90,0,1
0.016603,0.10829,0.0788074,0,-1,0,0.000393863,0.138296,0.60806,1.35498,1.6256,91,0,1
0.0149147,0.0901817,0.0635118,0,-1,0,0.000353925,0.137747,0.621731,1.35472,1.6256,92,0,1
0.0103764,0.0660263,0.0409133,0,-1,0,0.000337333,0.13748,0.638009,1.35444,1.6256,93,0,1
0.00434838,0.0423445,0.0153295,0,-1,0,0.000332944,0.137235,0.657354,1.35418,1.6256,94,0,1
-0.000469205,0.0245843,-0.0071718,0,-1,0,0.000332603,0.137033,0.680322,1.35396,1.6256,95,0,1
-0.00369503,0.0139347,-0.0198585,0,-1,0,0.000343314,0.136876,0.707587,1.35379,1.6256,96,0,1
-0.00711084,0.00822676,-0.0212849,0,-1,0,0.000379376,0.136764,0.73996,1.35366,1.6256,97,0,1
-0.0115897,0.00591359,-0.0163711,0,-1,0,0.000438439,0.136692,0.778413,1.35356,1.6256,98,0,1
-0.0168626,0.00594796,-0.0107829,0,-1,0,0.000501241,0.136655,0.824102,1.3535,1.6256,99,0,1
-0.0226846,0.00715452,-0.00655811,0,-1,0,0.00054927,0.136651,0.878406,1.35345,1.6256,100,0,1
0.000620574,0.133875,-0.0835941,-1,2.21885e-16,-2.21867e-16,0.000114762,0.00953882,0.00718924,1.39882,1.6256,101,0,1
0,0,0,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,-4.88825e-17,1.40516,1.6256,102,0,1
