U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
1.05787e-05,0.570022,-0.390543,-1,2.21885e-16,-2.21867e-16,0.000319946,0.00930486,0.00718735,1.35478,1.6256,54,0,1
-0.000186523,0.57743,-0.403919,-1,2.21885e-16,-2.21867e-16,0.000325296,0.00914703,0.00718649,1.31905,1.6256,55,0,1
0,0,0,-1,2.21885e-16,-2.21867e-16,4.39121e-06,2.22045e-16,-5.89205e-17,1.35992,1.6256,56,0,1
0,0,0,-1,2.21885e-16,-2.21867e-16,4.6827e-06,2.22045e-16,-6.70626e-17,1.32323,1.6256,57,0,1
-0.0011603,0.593409,-0.411737,-1,2.21885e-16,-2.21867e-16,0.0010028,0.0209099,0.0181891,1.35478,1.6256,58,0,1
-0.00176453,0.598826,-0.425884,-1,2.21885e-16,-2.21867e-16,0.00102191,0.0206627,0.0181861,1.31906,1.6256,59,0,1
-0.00435794,0.584751,-0.409485,-1,2.21885e-16,-2.21867e-16,0.00204287,0.0350853,0.0328575,1.35479,1.6256,60,0,1
-0.00543333,0.58855,-0.42345,-1,2.21885e-16,-2.21867e-16,0.00208177,0.0349382,0.0328518,1.31907,1.6256,61,0,1
-0.00808489,0.562352,-0.396587,-1,2.21885e-16,-2.21867e-16,0.00325164,0.0546703,0.0524124,1.3548,1.6256,62,0,1
-0.00989608,0.565408,-0.410244,-1,2.21885e-16,-2.21867e-16,0.00330562,0.0545727,0.052404,1.31908,1.6256,63,0,1
-0.0131154,0.529394,-0.376067,-1,2.21885e-16,-2.21867e-16,0.00444705,0.0810716,0.0784813,1.35483,1.6256,64,0,1
-0.0157185,0.532127,-0.389262,-1,2.21885e-16,-2.21867e-16,0.00450357,0.0810013,0.0784705,1.31911,1.6256,65,0,1
-0.0176732,0.48498,-0.346792,-1,2.21885e-16,-2.21867e-16,0.00540266,0.11642,0.113235,1.35486,1.6256,66,0,1
-0.0212071,0.487683,-0.359233,-1,2.21885e-16,-2.21867e-16,0.00544224,0.116365,0.113222,1.31914,1.6256,67,0,1
-0.019923,0.427186,-0.305008,-1,2.21885e-16,-2.21867e-16,0.00588148,0.163634,0.159569,1.35491,1.6256,68,0,1
-0.0244293,0.430162,-0.31609,-1,2.21885e-16,-2.21867e-16,0.00588284,0.163588,0.159552,1.3192,1.6256,69,0,1
-0.0150645,0.354811,-0.241772,-1,2.21885e-16,-2.21867e-16,0.00576596,0.226637,0.221344,1.35498,1.6256,70,0,1
-0.0204633,0.358368,-0.250092,-1,2.21885e-16,-2.21867e-16,0.00572299,0.226593,0.221321,1.31928,1.6256,71,0,1
