U:0,U:1,U:2,WallDistance,nut,U
0.166286,-0.019510,0.001965,0.250192,0.001424,0.167438
0.167121,-0.022151,0.001928,0.250169,0.001452,0.168594
0.167752,-0.024556,0.001894,0.250147,0.001475,0.169550
0.168406,-0.027604,0.001851,0.250132,0.001501,0.170663
0.169195,-0.031936,0.001791,0.250120,0.001533,0.172192
0.196070,-0.019355,0.002133,0.221676,0.001600,0.197035
0.196822,-0.022353,0.002079,0.221660,0.001628,0.198098
0.197345,-0.024848,0.002036,0.221639,0.001648,0.198914
0.197716,-0.027121,0.001997,0.221618,0.001663,0.199577
0.198069,-0.029993,0.001949,0.221606,0.001681,0.200337
0.198434,-0.034045,0.001884,0.221596,0.001701,0.201342
0.226593,-0.021497,0.002235,0.195758,0.001750,0.227621
0.226834,-0.024284,0.002177,0.195744,0.001767,0.228141
0.226946,-0.026602,0.002130,0.195724,0.001780,0.228510
0.226987,-0.028721,0.002089,0.195704,0.001789,0.228806
0.226970,-0.031395,0.002039,0.195694,0.001798,0.229140
0.226827,-0.035146,0.001970,0.195687,0.001809,0.229542
0.255706,-0.022743,0.002318,0.172216,0.001834,0.256726
0.255375,-0.025304,0.002258,0.172204,0.001843,0.256636
0.255035,-0.027433,0.002210,0.172185,0.001849,0.256516
0.254716,-0.029388,0.002167,0.172165,0.001852,0.256415
0.254299,-0.031857,0.002116,0.172157,0.001855,0.256295
0.253616,-0.035303,0.002045,0.172153,0.001857,0.256069
0.282743,-0.023172,0.002382,0.150834,0.001857,0.283701
0.281825,-0.025505,0.002322,0.150823,0.001859,0.282986
0.281023,-0.027443,0.002274,0.150804,0.001859,0.282369
0.280340,-0.029232,0.002232,0.150785,0.001858,0.281869
0.279519,-0.031496,0.002180,0.150780,0.001856,0.281296
0.278292,-0.034641,0.002109,0.150779,0.001850,0.280448
0.307285,-0.022907,0.002433,0.131414,0.001826,0.308147
0.305793,-0.025014,0.002373,0.131404,0.001823,0.306824
0.304541,-0.026764,0.002325,0.131385,0.001819,0.305724
0.303503,-0.028388,0.002284,0.131367,0.001814,0.304836
0.302286,-0.030449,0.002232,0.131365,0.001808,0.303824
0.300530,-0.033301,0.002162,0.131368,0.001797,0.302377
0.327048,-0.023964,0.002412,0.113768,0.001742,0.327934
0.329089,-0.022078,0.002471,0.113777,0.001749,0.329838
0.325367,-0.025530,0.002366,0.113749,0.001735,0.326376
0.323989,-0.026993,0.002325,0.113731,0.001728,0.325120
0.322394,-0.028857,0.002274,0.113732,0.001718,0.323691
0.320130,-0.031424,0.002205,0.113740,0.001704,0.321676
0.345460,-0.022479,0.002444,0.097753,0.001624,0.346199
0.348017,-0.020806,0.002502,0.097761,0.001634,0.348647
0.343374,-0.023866,0.002399,0.097734,0.001615,0.344211
0.341675,-0.025173,0.002359,0.097715,0.001606,0.342609
0.339719,-0.026842,0.002309,0.097720,0.001594,0.340786
0.336971,-0.029132,0.002241,0.097733,0.001578,0.338235
0.360941,-0.020666,0.002469,0.083211,0.001476,0.361541
0.363982,-0.019199,0.002526,0.083218,0.001488,0.364497
0.358475,-0.021879,0.002425,0.083191,0.001466,0.359150
0.356472,-0.023032,0.002386,0.083173,0.001457,0.357223
0.354172,-0.024510,0.002337,0.083182,0.001445,0.355027
0.350958,-0.026532,0.002271,0.083201,0.001428,0.351967
0.373394,-0.018613,0.002490,0.070010,0.001309,0.373866
0.376891,-0.017347,0.002545,0.070016,0.001321,0.377299
0.370569,-0.019658,0.002448,0.069989,0.001299,0.371098
0.368276,-0.020658,0.002410,0.069970,0.001290,0.368863
0.365643,-0.021947,0.002363,0.069984,0.001278,0.366309
0.361978,-0.023706,0.002299,0.070011,0.001262,0.362761
0.382648,-0.016394,0.002510,0.058030,0.001131,0.383007
0.386578,-0.015322,0.002563,0.058036,0.001142,0.386890
0.379483,-0.017274,0.002470,0.058007,0.001122,0.379884
0.376913,-0.018119,0.002434,0.057987,0.001113,0.377356
0.373951,-0.019217,0.002389,0.058007,0.001103,0.374452
0.369840,-0.020721,0.002328,0.058044,0.001088,0.370427
0.388398,-0.014061,0.002534,0.047166,0.000950,0.388661
0.392741,-0.013177,0.002583,0.047171,0.000960,0.392970
0.384911,-0.014779,0.002496,0.047139,0.000943,0.385203
0.382074,-0.015463,0.002463,0.047117,0.000936,0.382395
0.378786,-0.016366,0.002422,0.047145,0.000927,0.379147
0.390124,-0.011675,0.002570,0.037325,0.000774,0.390307
0.394861,-0.010967,0.002613,0.037330,0.000782,0.395022
0.386342,-0.012233,0.002538,0.037293,0.000768,0.386544
0.383252,-0.012740,0.002510,0.037267,0.000763,0.383472
0.379637,-0.013440,0.002474,0.037305,0.000757,0.379883
0.386959,-0.009241,0.002641,0.028435,0.000606,0.387078
0.392061,-0.008691,0.002671,0.028441,0.000612,0.392166
0.382921,-0.009648,0.002618,0.028395,0.000602,0.383051
0.379608,-0.009964,0.002597,0.028362,0.000598,0.379748
0.375686,-0.010462,0.002569,0.028415,0.000593,0.375840
0.377257,-0.006866,0.002798,0.020459,0.000441,0.377330
0.382685,-0.006456,0.002804,0.020466,0.000446,0.382750
0.373021,-0.007122,0.002787,0.020404,0.000438,0.373099
0.369550,-0.007200,0.002774,0.020360,0.000435,0.369631
0.365405,-0.007478,0.002750,0.020436,0.000432,0.365492
0.356481,-0.004486,0.003194,0.013459,0.000267,0.356524
0.362163,-0.004166,0.003164,0.013469,0.000269,0.362201
0.352165,-0.004650,0.003180,0.013374,0.000264,0.352210
0.348820,-0.004556,0.003151,0.013305,0.000262,0.348864
0.344846,-0.004665,0.003099,0.013426,0.000260,0.344891
0.306894,-0.002325,0.003440,0.006468,0.000102,0.306922
0.312465,-0.002096,0.003388,0.006468,0.000103,0.312490
0.302106,-0.002477,0.003386,0.006376,0.000099,0.302135
0.298311,-0.002431,0.003289,0.006318,0.000097,0.298339
0.294776,-0.002475,0.003190,0.006426,0.000097,0.294804
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.374233,-0.017626,0.002367,0.047193,0.000915,0.374655
0.374654,-0.014471,0.002427,0.037370,0.000747,0.374941
0.370312,-0.011286,0.002532,0.028504,0.000586,0.370493
0.359759,-0.008131,0.002722,0.020563,0.000427,0.359861
0.339155,-0.005098,0.003073,0.013626,0.000257,0.339207
0.289395,-0.002634,0.003173,0.006557,0.000096,0.289424
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.002540,-0.024056,0.001497,0.387864,0.000897,0.024236
0.009721,-0.020378,0.001265,0.490726,0.000933,0.022614
0.024062,-0.015942,0.001035,0.562913,0.000975,0.028882
0.037182,-0.012641,0.000969,0.549012,0.000962,0.039284
0.048141,-0.010244,0.001048,0.493104,0.000896,0.049230
0.059672,-0.008084,0.001201,0.442317,0.000789,0.060229
-0.002518,-0.027362,0.001555,0.387995,0.000898,0.027522
-0.002589,-0.030315,0.001598,0.388231,0.000905,0.030468
0.009512,-0.023225,0.001361,0.490833,0.000906,0.025134
0.009291,-0.025746,0.001435,0.491021,0.000889,0.027408
0.009082,-0.027922,0.001491,0.491377,0.000878,0.029400
0.008814,-0.030501,0.001550,0.492014,0.000870,0.031787
0.008381,-0.034336,0.001623,0.493223,0.000865,0.035381
0.023594,-0.018527,0.001145,0.562923,0.000932,0.030021
0.023200,-0.020783,0.001233,0.562969,0.000898,0.031172
0.022874,-0.022757,0.001303,0.563093,0.000871,0.032293
0.022499,-0.025130,0.001380,0.563347,0.000843,0.033758
0.021954,-0.028635,0.001478,0.560592,0.000813,0.036113
0.036485,-0.015093,0.001073,0.548945,0.000917,0.039498
0.035926,-0.017200,0.001157,0.548878,0.000877,0.039848
0.035482,-0.019064,0.001227,0.548817,0.000844,0.040298
0.034992,-0.021334,0.001305,0.548767,0.000808,0.041004
0.034324,-0.024675,0.001405,0.545458,0.000766,0.042296
0.047249,-0.012620,0.001141,0.493052,0.000852,0.048919
0.046559,-0.014648,0.001215,0.492999,0.000814,0.048824
0.046026,-0.016471,0.001277,0.492949,0.000782,0.048902
0.045458,-0.018738,0.001346,0.492908,0.000749,0.049187
0.044729,-0.022104,0.001433,0.492877,0.000712,0.049913
0.058742,-0.010444,0.001276,0.442275,0.000754,0.059677
0.058058,-0.012458,0.001334,0.442232,0.000727,0.059395
0.057556,-0.014308,0.001382,0.442191,0.000706,0.059324
0.057053,-0.016683,0.001435,0.442158,0.000686,0.059460
0.056480,-0.020268,0.001495,0.442131,0.000670,0.060025
0.033207,0.132725,0.004034,0.036316,0.000478,0.136875
0.029208,0.129476,0.004274,0.035749,0.000471,0.132798
0.043656,0.129555,0.003319,0.056080,0.000610,0.136753
0.040591,0.127291,0.003539,0.055653,0.000605,0.133653
0.023419,0.132515,0.004022,0.021713,0.000310,0.134629
0.018830,0.127573,0.004220,0.020946,0.000297,0.129024
0.015495,0.125721,0.003625,0.010092,0.000132,0.126724
0.011455,0.116045,0.003891,0.009339,0.000114,0.116674
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.047086,0.130975,0.003103,0.057439,0.000616,0.139216
0.038307,0.134706,0.003794,0.038349,0.000489,0.140098
0.030817,0.135896,0.003854,0.024905,0.000329,0.139400
0.025854,0.133708,0.003348,0.013472,0.000157,0.136226
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001649,0.072312,-0.000409,0.009326,0.000053,0.072332
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001602,0.072694,-0.000355,0.009086,0.000052,0.072712
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004570,0.093909,-0.002242,0.020901,0.000155,0.094047
0.004448,0.094451,-0.002266,0.020527,0.000154,0.094582
0.010120,0.104474,-0.003540,0.035100,0.000265,0.105023
0.009886,0.105016,-0.003657,0.034882,0.000265,0.105544
0.018092,0.110499,-0.004427,0.054718,0.000376,0.112058
0.017685,0.111191,-0.004568,0.054576,0.000376,0.112681
0.029077,0.113678,-0.005070,0.081173,0.000485,0.117447
0.028451,0.114641,-0.005198,0.081072,0.000486,0.118233
0.043082,0.114554,-0.005456,0.116608,0.000590,0.122509
0.042270,0.115906,-0.005467,0.116528,0.000592,0.123494
0.059413,0.113287,-0.005535,0.163960,0.000686,0.128041
0.058394,0.114996,-0.005423,0.163888,0.000689,0.129087
0.075753,0.110353,-0.005112,0.227174,0.000752,0.133949
0.074570,0.112348,-0.004994,0.227101,0.000756,0.134936
0.085668,0.107504,-0.003893,0.263588,0.000765,0.137518
0.084594,0.109836,-0.003827,0.263571,0.000769,0.138689
0.084002,0.106044,-0.002098,0.227712,0.000769,0.135300
0.083329,0.108828,-0.002101,0.227756,0.000773,0.137083
0.073758,0.105706,-0.000183,0.164454,0.000784,0.128895
0.073574,0.109061,-0.000259,0.164498,0.000788,0.131558
0.060166,0.105981,0.001680,0.117037,0.000761,0.121880
0.060338,0.109947,0.001531,0.117067,0.000766,0.125425
0.046060,0.106474,0.003373,0.081521,0.000693,0.116059
0.046394,0.110988,0.003168,0.081521,0.000697,0.120336
0.032973,0.106868,0.004748,0.054979,0.000593,0.111940
0.033315,0.111736,0.004501,0.054924,0.000595,0.116684
0.021512,0.106769,0.005642,0.035275,0.000456,0.109061
0.021762,0.111627,0.005356,0.035123,0.000458,0.113854
0.012200,0.105352,0.005758,0.020999,0.000278,0.106212
0.012357,0.109404,0.005407,0.020666,0.000279,0.110232
0.007281,0.096133,0.005452,0.009364,0.000099,0.096562
0.007316,0.098467,0.005170,0.009140,0.000099,0.098874
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001569,0.072968,-0.000438,0.008923,0.000052,0.072986
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004383,0.094760,-0.002381,0.020274,0.000153,0.094891
0.009736,0.105264,-0.003805,0.034736,0.000265,0.105782
0.017387,0.111540,-0.004722,0.054480,0.000375,0.112986
0.027958,0.115217,-0.005331,0.081000,0.000486,0.118680
0.041631,0.116813,-0.005504,0.116467,0.000592,0.124132
0.057608,0.116205,-0.005358,0.163826,0.000691,0.129811
0.073674,0.113794,-0.004913,0.227030,0.000759,0.135651
0.083849,0.111560,-0.003783,0.263566,0.000772,0.139609
0.083028,0.110954,-0.002115,0.227832,0.000776,0.138596
0.073825,0.111743,-0.000341,0.164585,0.000792,0.133928
0.061021,0.113289,0.001381,0.117154,0.000769,0.128685
0.047294,0.114999,0.002964,0.081592,0.000700,0.124379
0.034214,0.116276,0.004256,0.054956,0.000597,0.121280
0.022489,0.116357,0.005072,0.035080,0.000459,0.118619
0.012855,0.113556,0.005038,0.020482,0.000280,0.114392
0.007566,0.101207,0.004841,0.009007,0.000100,0.101605
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001550,0.073199,-0.000578,0.008813,0.000051,0.073218
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004359,0.094967,-0.002493,0.020105,0.000153,0.095099
0.009645,0.105397,-0.003905,0.034638,0.000264,0.105909
0.017171,0.111749,-0.004820,0.054413,0.000375,0.113163
0.027593,0.115613,-0.005405,0.080947,0.000486,0.118983
0.041133,0.117452,-0.005520,0.116416,0.000593,0.124569
0.056980,0.117068,-0.005316,0.163769,0.000692,0.130307
0.072982,0.114847,-0.004856,0.226956,0.000761,0.136161
0.083330,0.112829,-0.003754,0.263570,0.000775,0.140315
0.082971,0.112556,-0.002136,0.227939,0.000778,0.139848
0.074372,0.113840,-0.000425,0.164715,0.000794,0.135981
0.062102,0.116035,0.001232,0.117296,0.000772,0.131614
0.048719,0.118489,0.002760,0.081735,0.000702,0.128144
0.035730,0.120480,0.004012,0.055080,0.000599,0.125730
0.023853,0.121013,0.004792,0.035149,0.000462,0.123435
0.013871,0.117965,0.004689,0.020432,0.000283,0.118870
0.008123,0.104663,0.004494,0.008957,0.000102,0.105074
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001542,0.073397,-0.000691,0.008739,0.000051,0.073417
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004360,0.095127,-0.002576,0.019991,0.000152,0.095262
0.009591,0.105491,-0.003971,0.034571,0.000263,0.106000
0.017015,0.111902,-0.004875,0.054366,0.000375,0.113293
0.027335,0.115913,-0.005445,0.080906,0.000486,0.119217
0.040750,0.117920,-0.005528,0.116373,0.000593,0.124885
0.056471,0.117691,-0.005288,0.163715,0.000692,0.130645
0.072438,0.115618,-0.004816,0.226880,0.000762,0.136521
0.082962,0.113761,-0.003731,0.263582,0.000777,0.140848
0.083057,0.113744,-0.002159,0.228071,0.000780,0.140858
0.075085,0.115430,-0.000510,0.164881,0.000795,0.137703
0.063440,0.118200,0.001087,0.117492,0.000774,0.134153
0.050577,0.121389,0.002561,0.081953,0.000705,0.131529
0.037880,0.124219,0.003771,0.055307,0.000602,0.129921
0.026052,0.125487,0.004524,0.035356,0.000465,0.128243
0.015723,0.122695,0.004417,0.020549,0.000288,0.123777
0.009245,0.109351,0.004167,0.009021,0.000106,0.109820
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001546,0.073577,-0.000743,0.008683,0.000051,0.073597
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004374,0.095276,-0.002607,0.019908,0.000151,0.095412
0.009552,0.105579,-0.003988,0.034522,0.000263,0.106085
0.016892,0.112028,-0.004879,0.054329,0.000374,0.113399
0.027133,0.116138,-0.005455,0.080872,0.000485,0.119390
0.040441,0.118263,-0.005534,0.116334,0.000593,0.125109
0.056056,0.118150,-0.005267,0.163663,0.000693,0.130880
0.072003,0.116186,-0.004784,0.226802,0.000763,0.136772
0.082694,0.114444,-0.003714,0.263599,0.000779,0.141243
0.083215,0.114614,-0.002180,0.228222,0.000781,0.141654
0.075857,0.116601,-0.000592,0.165078,0.000796,0.139106
0.064888,0.119822,0.000947,0.117735,0.000776,0.136267
0.052715,0.123640,0.002372,0.082246,0.000707,0.134430
0.001547,0.073688,-0.000741,0.008620,0.000050,0.073708
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004381,0.095427,-0.002592,0.019830,0.000151,0.095563
0.009516,0.105665,-0.003970,0.034475,0.000262,0.106167
0.016787,0.112134,-0.004854,0.054295,0.000374,0.113487
0.026959,0.116304,-0.005445,0.080840,0.000485,0.119512
0.040180,0.118514,-0.005534,0.116296,0.000593,0.125262
0.055713,0.118490,-0.005250,0.163611,0.000693,0.131040
0.071646,0.116606,-0.004760,0.226724,0.000764,0.136941
0.082490,0.114943,-0.003702,0.263617,0.000780,0.141528
0.083398,0.115246,-0.002200,0.228378,0.000781,0.142274
0.076614,0.117440,-0.000666,0.165285,0.000797,0.140222
0.066324,0.120972,0.000817,0.117998,0.000778,0.137963
0.054946,0.125245,0.002196,0.082578,0.000711,0.136785
0.001515,0.073750,-0.000692,0.008581,0.000050,0.073769
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004359,0.095567,-0.002552,0.019787,0.000150,0.095700
0.009473,0.105740,-0.003941,0.034449,0.000262,0.106237
0.016685,0.112224,-0.004824,0.054273,0.000373,0.113560
0.026789,0.116432,-0.005428,0.080817,0.000485,0.119597
0.039934,0.118706,-0.005527,0.116266,0.000593,0.125365
0.055404,0.118756,-0.005234,0.163565,0.000693,0.131149
0.071327,0.116933,-0.004739,0.226653,0.000765,0.137052
0.082316,0.115326,-0.003693,0.263726,0.000781,0.141738
0.083595,0.115722,-0.002220,0.228743,0.000782,0.142775
0.077366,0.118059,-0.000735,0.165786,0.000797,0.141152
0.067761,0.121786,0.000694,0.118683,0.000780,0.139369
0.057256,0.126324,0.002025,0.083528,0.000715,0.138708
0.001473,0.073899,-0.000620,0.008618,0.000050,0.073917
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004321,0.095676,-0.002505,0.019826,0.000150,0.095807
0.009421,0.105799,-0.003915,0.034468,0.000261,0.106290
0.001470,0.074099,-0.000574,0.008681,0.000049,0.074115
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004298,0.095748,-0.002475,0.019902,0.000149,0.095877
0.009362,0.105843,-0.003905,0.034508,0.000260,0.106328
0.016573,0.112303,-0.004802,0.054281,0.000373,0.113621
0.026590,0.116541,-0.005410,0.080814,0.000484,0.119658
0.039656,0.118872,-0.005516,0.116252,0.000593,0.125434
0.055069,0.118993,-0.005217,0.163535,0.000694,0.131222
0.070986,0.117226,-0.004717,0.226599,0.000766,0.137125
0.082136,0.115666,-0.003685,0.264111,0.000783,0.141910
0.083826,0.116134,-0.002244,0.229741,0.000782,0.143245
0.078212,0.118578,-0.000809,0.167162,0.000797,0.142051
0.069369,0.122418,0.000562,0.120588,0.000783,0.140707
0.059812,0.127052,0.001838,0.086192,0.000720,0.140439
0.050818,0.131645,0.002867,0.061206,0.000625,0.141142
0.043497,0.135086,0.003535,0.043706,0.000502,0.141960
0.037750,0.135970,0.003702,0.032126,0.000353,0.141162
0.034703,0.133986,0.003243,0.022941,0.000196,0.138445
0.023724,0.112630,0.001974,0.016331,0.000108,0.115118
0.016441,0.112375,-0.004800,0.054303,0.000372,0.113673
0.026344,0.116641,-0.005400,0.080824,0.000484,0.119701
0.039314,0.119028,-0.005501,0.116249,0.000593,0.125473
0.054666,0.119225,-0.005197,0.163519,0.000694,0.131263
0.070579,0.117516,-0.004693,0.226563,0.000767,0.137162
0.081926,0.115998,-0.003677,0.264990,0.000784,0.142060
0.084118,0.116526,-0.002273,0.231879,0.000783,0.143733
0.079242,0.119043,-0.000895,0.170088,0.000797,0.143008
0.071302,0.122925,0.000406,0.124595,0.000786,0.142108
0.062777,0.127518,0.001615,0.091666,0.000727,0.142142
0.054858,0.131866,0.002587,0.068600,0.000637,0.142845
0.048326,0.134864,0.003231,0.053089,0.000522,0.143297
0.042832,0.135253,0.003467,0.042958,0.000385,0.141915
0.038718,0.132177,0.003221,0.036501,0.000251,0.137769
0.031195,0.113380,0.002396,0.032097,0.000157,0.117618
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001507,0.074278,-0.000563,0.008736,0.000049,0.074296
0.004286,0.095803,-0.002474,0.019983,0.000149,0.095931
0.009290,0.105884,-0.003926,0.034552,0.000260,0.106363
0.016281,0.112442,-0.004829,0.054329,0.000371,0.113717
0.026042,0.116732,-0.005405,0.080838,0.000483,0.119724
0.038891,0.119165,-0.005484,0.116254,0.000592,0.125471
0.054169,0.119441,-0.005172,0.163513,0.000694,0.131252
0.070081,0.117795,-0.004664,0.226545,0.000768,0.137145
0.081673,0.116312,-0.003670,0.266683,0.000786,0.142170
0.084478,0.116874,-0.002311,0.235894,0.000784,0.144227
0.080493,0.119414,-0.000996,0.175513,0.000797,0.144013
0.073613,0.123240,0.000224,0.131864,0.000789,0.143551
0.066239,0.127656,0.001348,0.101238,0.000737,0.143824
0.059472,0.131706,0.002251,0.080523,0.000653,0.144529
0.053841,0.134460,0.002865,0.066870,0.000548,0.144867
0.049118,0.135002,0.003141,0.058219,0.000428,0.143694
0.045341,0.132276,0.003057,0.053174,0.000313,0.139864
0.040489,0.119109,0.002524,0.050207,0.000221,0.125828
0.001552,0.074432,-0.000556,0.008810,0.000049,0.074450
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004257,0.095844,-0.002491,0.020095,0.000148,0.095971
0.009189,0.105918,-0.003979,0.034616,0.000258,0.106390
0.016085,0.112497,-0.004891,0.054369,0.000369,0.113746
0.025677,0.116799,-0.005428,0.080864,0.000481,0.119711
0.038373,0.119258,-0.005464,0.116271,0.000591,0.125399
0.053556,0.119606,-0.005138,0.163522,0.000693,0.131150
0.069468,0.118024,-0.004626,0.226547,0.000769,0.137029
0.081354,0.116559,-0.003662,0.269664,0.000788,0.142190
0.084897,0.117112,-0.002359,0.242856,0.000785,0.144666
0.081960,0.119594,-0.001109,0.184731,0.000797,0.144988
0.076278,0.123227,0.000016,0.143828,0.000793,0.144925
0.070121,0.127292,0.001033,0.116030,0.000748,0.145332
0.064503,0.130903,0.001854,0.097660,0.000674,0.145944
0.059779,0.133295,0.002427,0.085994,0.000581,0.146106
0.055851,0.133798,0.002728,0.079153,0.000479,0.145013
0.052587,0.131611,0.002760,0.075433,0.000382,0.141755
0.048685,0.123040,0.002479,0.073351,0.000295,0.132345
0.000163,-0.003118,0.002722,0.006846,0.000015,0.004143
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002975,-0.005094,0.000165,0.010804,0.000040,0.005901
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.009779,-0.005844,-0.002449,0.012404,0.000060,0.011653
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020028,-0.005475,-0.004621,0.012580,0.000074,0.021270
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.034718,-0.004559,-0.007329,0.012778,0.000084,0.035775
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.054057,-0.003443,-0.009058,0.013071,0.000089,0.054918
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.075676,-0.002122,-0.008858,0.013392,0.000089,0.076222
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.095995,-0.000504,-0.007709,0.013152,0.000084,0.096306
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.106734,0.000908,-0.005425,0.012774,0.000074,0.106876
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.101824,0.001720,-0.002528,0.013163,0.000065,0.101870
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.085515,0.002187,0.000268,0.013409,0.000060,0.085543
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.064345,0.002508,0.002914,0.013091,0.000057,0.064460
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.042863,0.002169,0.005380,0.012801,0.000055,0.043254
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.023592,0.000028,0.007808,0.012608,0.000058,0.024851
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.009524,-0.004039,0.010033,0.012442,0.000061,0.014411
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001753,-0.009014,0.011724,0.010936,0.000053,0.014893
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000786,-0.012028,0.012225,0.006664,0.000025,0.017168
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001477,-0.005763,-0.001199,0.008528,0.000030,0.006069
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004896,-0.007470,-0.004518,0.018069,0.000081,0.010009
0.011940,-0.007825,-0.006914,0.025277,0.000124,0.015862
0.022224,-0.007039,-0.008535,0.028081,0.000156,0.024825
0.036793,-0.005687,-0.010461,0.028383,0.000178,0.038671
0.055896,-0.004008,-0.011659,0.028836,0.000192,0.057239
0.077625,-0.001838,-0.011298,0.029320,0.000195,0.078465
0.099130,0.000781,-0.010027,0.028887,0.000186,0.099639
0.112405,0.003029,-0.007481,0.028253,0.000166,0.112694
0.110698,0.004230,-0.004272,0.028913,0.000148,0.110861
0.097477,0.004749,-0.001159,0.029359,0.000141,0.097600
0.079372,0.004936,0.001776,0.028881,0.000137,0.079546
0.060841,0.004304,0.004494,0.028433,0.000134,0.061158
0.043798,0.001859,0.006980,0.028141,0.000134,0.044390
0.028583,-0.002782,0.009267,0.025452,0.000129,0.030176
0.015689,-0.008839,0.011163,0.018369,0.000104,0.021187
0.008820,-0.013178,0.012560,0.008730,0.000046,0.020228
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001890,-0.007555,-0.004214,0.008680,0.000038,0.008855
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005301,-0.008518,-0.007472,0.019904,0.000104,0.012509
0.012338,-0.008239,-0.009430,0.032861,0.000162,0.017579
0.022454,-0.006890,-0.010665,0.043409,0.000209,0.025795
0.036663,-0.004943,-0.012157,0.047233,0.000243,0.038940
0.055132,-0.002503,-0.012870,0.047494,0.000265,0.056670
0.076087,0.000666,-0.012129,0.047775,0.000273,0.077051
0.097278,0.004216,-0.010649,0.047519,0.000264,0.097950
0.111212,0.006869,-0.008034,0.047152,0.000239,0.111713
0.111012,0.007889,-0.004824,0.047552,0.000217,0.111396
0.099505,0.008076,-0.001722,0.047823,0.000209,0.099847
0.083098,0.007977,0.001187,0.047547,0.000207,0.083489
0.065969,0.007102,0.003889,0.047292,0.000203,0.066464
0.049720,0.004732,0.006323,0.043592,0.000194,0.050344
0.034407,0.000697,0.008457,0.033216,0.000176,0.035438
0.020492,-0.004396,0.010275,0.020198,0.000134,0.023341
0.012233,-0.008103,0.012558,0.008794,0.000057,0.019313
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001782,-0.006590,-0.005304,0.008804,0.000044,0.008645
0.004934,-0.007033,-0.008337,0.020087,0.000121,0.011972
0.011708,-0.006179,-0.010084,0.034610,0.000191,0.016642
0.021445,-0.004264,-0.011156,0.052387,0.000248,0.024547
0.035195,-0.001668,-0.012474,0.066326,0.000292,0.037377
0.053146,0.001486,-0.012953,0.071014,0.000321,0.054722
0.073649,0.005328,-0.011965,0.071187,0.000333,0.074804
0.094793,0.009269,-0.010323,0.071013,0.000326,0.095803
0.109044,0.011782,-0.007702,0.070774,0.000301,0.109949
