U:0,U:1,U:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.000163999,0.239739,0.169133,0.00052973,0.020393,0.0181845,1.27583,0.8128,645,0,1
-0.00103868,0.241919,0.172549,0.000921111,0.0347793,0.0328481,1.27585,0.8128,646,0,1
-0.00269535,0.236829,0.170065,0.00136655,0.0544682,0.0523989,1.27589,0.8128,647,0,1
-0.005253,0.226356,0.163368,0.00180136,0.0809284,0.0784654,1.27595,0.8128,648,0,1
-0.00794109,0.210907,0.152165,0.0021292,0.116314,0.113219,1.27604,0.8128,649,0,1
-0.0101489,0.190673,0.134736,0.00225302,0.163554,0.159554,1.27617,0.8128,650,0,1
-0.00974588,0.166519,0.106517,0.00215249,0.226575,0.22133,1.27638,0.8128,651,0,1
-0.00301668,0.143666,0.0599481,0.00201288,0.268891,0.303688,1.27668,0.8128,652,0,1
0.00745393,0.134897,-0.00107012,0.00200157,0.241047,0.386023,1.27702,0.8128,653,0,1
0.0128842,0.143495,-0.0571952,0.00197431,0.18218,0.447737,1.2773,0.8128,654,0,1
0.013399,0.158951,-0.0993227,0.0018041,0.139923,0.493976,1.27756,0.8128,655,0,1
0.0127314,0.173864,-0.131203,0.0015414,0.109949,0.528596,1.27782,0.8128,656,0,1
0.0115218,0.185887,-0.155191,0.00122592,0.0893855,0.554485,1.27807,0.8128,657,0,1
0.0107787,0.193588,-0.171956,0.000887987,0.0763426,0.573803,1.27832,0.8128,658,0,1
0.0100528,0.19468,-0.179942,0.000580721,0.0686983,0.588178,1.27854,0.8128,659,0,1
0.011074,0.183262,-0.17306,0.000360877,0.0644685,0.598876,1.27857,0.8128,660,0,1
0.00927941,0.13204,-0.126742,0.000241723,0.061303,0.60703,1.27789,0.8128,661,0,1
-0.0077475,0.0569156,-0.0445598,0.000190603,0.058619,0.621167,1.27564,0.8128,662,0,1
-0.0283121,0.0129574,0.0148646,0.000174655,0.0569721,0.637817,1.27394,0.8128,663,0,1
-0.0378413,0.000763928,0.0346128,0.00018748,0.0560511,0.657407,1.27303,0.8128,664,0,1
-0.0394052,-0.00266998,0.0387053,0.000219981,0.0556129,0.680504,1.27259,0.8128,665,0,1
-0.0371202,-0.00452343,0.0350297,0.000250867,0.055411,0.707811,1.27237,0.8128,666,0,1
-0.0348976,-0.0049622,0.0270977,0.000267202,0.0553293,0.740174,1.27226,0.8128,667,0,1
-0.0340726,-0.00439309,0.0179615,0.000268914,0.0553195,0.778593,1.2722,0.8128,668,0,1
-0.0352372,-0.00327106,0.00968028,0.000261206,0.0553639,0.824242,1.27216,0.8128,669,0,1
-0.0382297,-0.00201301,0.00314394,0.000248384,0.05546,0.878509,1.27214,0.8128,670,0,1
-0.0424348,-0.000887515,-0.00150941,0.000233842,0.0556104,0.943032,1.27213,0.8128,671,0,1
0.000459637,0.222412,0.152762,0.000218217,0.0091761,0.00718598,1.31395,0.8128,672,0,1
0,0,0,0,2.22045e-16,1.01309e-16,1.31943,0.8128,673,0,1
0.000322082,0.238897,0.166091,0.000524808,0.0207042,0.0181842,1.31396,0.8128,674,0,1
-0.000756296,0.241516,0.169597,0.000911365,0.0349566,0.0328477,1.31398,0.8128,675,0,1
-0.00224229,0.236673,0.167216,0.00135362,0.0545783,0.0523979,1.31401,0.8128,676,0,1
-0.00462696,0.226333,0.160629,0.00178846,0.080999,0.0784629,1.31407,0.8128,677,0,1
-0.00710755,0.21094,0.14959,0.00212011,0.116358,0.113214,1.31416,0.8128,678,0,1
-0.00907344,0.190706,0.132458,0.00225097,0.163577,0.159544,1.31429,0.8128,679,0,1
-0.00839291,0.166503,0.104818,0.00215751,0.226579,0.221312,1.31449,0.8128,680,0,1
-0.00143301,0.143611,0.059384,0.00201921,0.275314,0.303659,1.31477,0.8128,681,0,1
0.00926873,0.134782,8.50718e-05,0.00200625,0.255501,0.38598,1.3151,0.8128,682,0,1
0.0151434,0.14337,-0.054343,0.00198146,0.199943,0.447686,1.31536,0.8128,683,0,1
0.0162799,0.158918,-0.0952127,0.00181675,0.161126,0.493923,1.31559,0.8128,684,0,1
0.0163376,0.173968,-0.126084,0.00156025,0.135153,0.528551,1.3158,0.8128,685,0,1
0.0159548,0.185986,-0.149147,0.00125139,0.118832,0.554464,1.31598,0.8128,686,0,1
0.0159728,0.193506,-0.164885,0.000920663,0.109213,0.573838,1.31611,0.8128,687,0,1
0.0163153,0.193981,-0.171647,0.000624846,0.103867,0.588314,1.31614,0.8128,688,0,1
0.0173149,0.182688,-0.164506,0.000420473,0.100879,0.599171,1.31591,0.8128,689,0,1
0.0162914,0.145053,-0.129733,0.000305477,0.0987298,0.607445,1.31518,0.8128,690,0,1
0.00236409,0.0826105,-0.0622101,0.000254027,0.0970192,0.621319,1.31383,0.8128,691,0,1
-0.0184163,0.0315425,0.000874883,0.000244837,0.095822,0.63782,1.31258,0.8128,692,0,1
-0.0305765,0.00825182,0.0330737,0.000262327,0.0949712,0.657335,1.31171,0.8128,693,0,1
-0.0339562,-0.0012067,0.0447071,0.00030348,0.0944499,0.680407,1.31118,0.8128,694,0,1
-0.0333585,-0.0055287,0.043329,0.000354556,0.0941469,0.707718,1.31086,0.8128,695,0,1
-0.0326467,-0.00684908,0.0346955,0.000394686,0.0939785,0.740099,1.31068,0.8128,696,0,1
-0.0333169,-0.00633395,0.0239873,0.000415443,0.0938953,0.778537,1.31057,0.8128,697,0,1
-0.0356151,-0.00479376,0.0142123,0.000421038,0.0938711,0.824203,1.3105,0.8128,698,0,1
-0.0392535,-0.00295576,0.00652716,0.000414894,0.0938941,0.878483,1.31046,0.8128,699,0,1
-0.0437315,-0.00128596,0.00100366,0.000399993,0.0939597,0.943016,1.31043,0.8128,700,0,1
-0.0484211,4.42054e-05,-0.0029529,0.000383468,0.0940351,1.01975,1.31042,0.8128,701,0,1
-0.0528014,0.000949042,-0.00648933,0.000375432,0.0939454,1.111,1.31041,0.8128,702,0,1
0.000520543,0.220511,0.149149,0.000215926,0.00944598,0.00718603,1.36095,0.8128,703,0,1
0,0,0,0,2.22045e-16,1.06666e-16,1.36772,0.8128,704,0,1
0.000514548,0.237642,0.162344,0.000518959,0.0211259,0.0181846,1.36096,0.8128,705,0,1
-0.000424032,0.240838,0.165965,0.000899464,0.0352025,0.0328487,1.36098,0.8128,706,0,1
-0.00169402,0.236325,0.16372,0.00133758,0.054734,0.0523993,1.36102,0.8128,707,0,1
-0.00386863,0.226157,0.157279,0.00177221,0.0811028,0.0784643,1.36107,0.8128,708,0,1
-0.0060927,0.210841,0.146453,0.00210842,0.116429,0.113214,1.36115,0.8128,709,0,1
-0.00776119,0.1906,0.129695,0.00224809,0.163625,0.159543,1.36128,0.8128,710,0,1
-0.00675222,0.166322,0.102787,0.0021636,0.22661,0.221309,1.36146,0.8128,711,0,1
0.000482435,0.143327,0.0587739,0.00202685,0.28575,0.303654,1.36172,0.8128,712,0,1
0.0114758,0.13432,0.00166407,0.00201134,0.278561,0.385972,1.36202,0.8128,713,0,1
0.0178974,0.142739,-0.0505675,0.00198975,0.227706,0.447678,1.36226,0.8128,714,0,1
0.0198104,0.158172,-0.089767,0.00183297,0.194018,0.493921,1.36246,0.8128,715,0,1
0.0207528,0.173076,-0.119211,0.00158578,0.172879,0.528564,1.36262,0.8128,716,0,1
0.0213631,0.184758,-0.140914,0.00128815,0.16033,0.554505,1.36273,0.8128,717,0,1
0.0222253,0.191702,-0.155282,0.000972875,0.15326,0.573924,1.36278,0.8128,718,0,1
0.0233922,0.191745,-0.161015,0.000697002,0.149399,0.58847,1.36269,0.8128,719,0,1
0.0245384,0.18198,-0.155293,0.000509284,0.1472,0.599406,1.36238,0.8128,720,0,1
0.0240892,0.155256,-0.131551,0.000397388,0.145651,0.607708,1.36175,0.8128,721,0,1
0.0151956,0.107734,-0.0825853,0.000343588,0.14446,0.621471,1.36083,0.8128,722,0,1
-0.0021395,0.0565556,-0.023575,0.000335978,0.143562,0.637866,1.35989,0.8128,723,0,1
-0.0168528,0.0219063,0.0217879,0.00035195,0.142832,0.657311,1.35914,0.8128,724,0,1
-0.0236965,0.00444368,0.0465406,0.000382851,0.142311,0.680348,1.35861,0.8128,725,0,1
-0.0257773,-0.00356333,0.0518997,0.000429864,0.141963,0.707649,1.35825,0.8128,726,0,1
-0.0271181,-0.00678483,0.0444447,0.000483423,0.141741,0.740035,1.35801,0.8128,727,0,1
-0.0295353,-0.00707192,0.0324146,0.000523748,0.141607,0.778484,1.35786,0.8128,728,0,1
-0.033151,-0.00564079,0.0208806,0.000549429,0.141537,0.824163,1.35776,0.8128,729,0,1
-0.0375212,-0.00350753,0.0117041,0.000563477,0.141515,0.878454,1.3577,0.8128,730,0,1
-0.042251,-0.00138445,0.00504391,0.000564763,0.141534,0.942996,1.35766,0.8128,731,0,1
-0.0469961,0.000373851,0.000194253,0.00055592,0.141568,1.01974,1.35763,0.8128,732,0,1
-0.0515356,0.00153219,-0.00404951,0.000547261,0.141503,1.11099,1.35762,0.8128,733,0,1
0.000581886,0.217895,0.144717,0.000213489,0.009836,0.00718639,1.41891,0.8128,734,0,1
0,0,0,0,2.22045e-16,1.13271e-16,1.42725,0.8128,735,0,1
0.00070703,0.235758,0.157713,0.00051226,0.0217426,0.018186,1.41892,0.8128,736,0,1
-7.02241e-05,0.239729,0.16148,0.000884958,0.0355715,0.0328515,1.41894,0.8128,737,0,1
-0.00106299,0.235657,0.159422,0.00131766,0.0549711,0.0524036,1.41897,0.8128,738,0,1
-0.00297577,0.225721,0.153182,0.00175175,0.0812639,0.0784699,1.41902,0.8128,739,0,1
-0.004878,0.210509,0.142635,0.00209348,0.116543,0.113221,1.41909,0.8128,740,0,1
-0.00618389,0.190258,0.126354,0.00224418,0.163709,0.159551,1.4192,0.8128,741,0,1
-0.00479144,0.16587,0.100375,0.00217121,0.226675,0.221319,1.41937,0.8128,742,0,1
0.0027611,0.142674,0.0581522,0.00203631,0.297956,0.30367,1.4196,0.8128,743,0,1
0.0140665,0.133302,0.00380989,0.00201696,0.309913,0.385992,1.41987,0.8128,744,0,1
0.0210971,0.141279,-0.0456246,0.00199935,0.269182,0.447703,1.42008,0.8128,745,0,1
0.023901,0.156251,-0.0826267,0.00185391,0.241174,0.493956,1.42024,0.8128,746,0,1
0.0258013,0.170611,-0.110128,0.00162102,0.224414,0.528614,1.42037,0.8128,747,0,1
0.0273944,0.181619,-0.130019,0.00134195,0.214843,0.554579,1.42043,0.8128,748,0,1
0.0290513,0.187838,-0.142792,0.00105238,0.209573,0.574032,1.42042,0.8128,749,0,1
0.0307831,0.187878,-0.147855,0.000803827,0.2067,0.588621,1.42028,0.8128,750,0,1
0.0321473,0.18062,-0.144349,0.000633174,0.205037,0.599595,1.41997,0.8128,751,0,1
0.0323897,0.162842,-0.129697,0.000522527,0.203875,0.607899,1.41945,0.8128,752,0,1
0.0282001,0.129582,-0.0978742,0.00046028,0.202995,0.621605,1.41876,0.8128,753,0,1
0.0171375,0.0860032,-0.0516541,0.000448457,0.202299,0.637931,1.41804,0.8128,754,0,1
0.003555,0.0460769,-0.00357039,0.000465988,0.201688,0.657319,1.41741,0.8128,755,0,1
-0.00630792,0.0186844,0.0349826,0.000491304,0.201206,0.68032,1.41691,0.8128,756,0,1
-0.0118084,0.00384103,0.0547426,0.000519778,0.200852,0.707605,1.41655,0.8128,757,0,1
-0.0163077,-0.00301822,0.0545955,0.000562329,0.200605,0.739987,1.41629,0.8128,758,0,1
-0.0214996,-0.00533827,0.0434303,0.000610357,0.200439,0.778441,1.41611,0.8128,759,0,1
-0.0271344,-0.00485857,0.0303727,0.000651981,0.200337,0.824128,1.41599,0.8128,760,0,1
-0.0327362,-0.00298199,0.0193119,0.000688988,0.200284,0.878427,1.41591,0.8128,761,0,1
-0.0379618,-0.000748156,0.0110397,0.000718591,0.200272,0.942978,1.41585,0.8128,762,0,1
-0.0427968,0.0012215,0.00493252,0.000733837,0.20028,1.01973,1.41582,0.8128,763,0,1
-0.0473974,0.00247776,-0.000206141,0.000737068,0.200227,1.11099,1.41581,0.8128,764,0,1
0.123556,0.0657468,-0.0298058,0.00219968,0.805529,0.824161,2.67365,0.8128,765,0,1
0.115033,0.0660465,-0.0287449,0.00225135,0.777754,0.778517,2.67371,0.8128,766,0,1
0.127078,0.0558865,-0.0288204,0.00233733,0.804142,0.824181,2.77508,0.8128,767,0,1
0.118507,0.0551356,-0.0265409,0.00238007,0.777771,0.778543,2.77513,0.8128,768,0,1
0.130461,0.0467745,-0.0277606,0.00239256,0.775666,0.824199,2.86721,0.8128,769,0,1
0.122189,0.0455243,-0.0246686,0.00243217,0.763162,0.778565,2.86725,0.8128,770,0,1
0.126067,0.0377764,-0.0234177,0.00237323,0.708631,0.778584,2.95092,0.8128,771,0,1
0.119407,0.0363982,-0.0198255,0.00240515,0.702496,0.740212,2.95095,0.8128,772,0,1
0.115031,0.0439784,-0.0214348,0.00245786,0.739023,0.740189,2.86729,0.8128,773,0,1
0.133865,0.0391284,-0.0271015,0.0023243,0.708665,0.824214,2.95089,0.8128,774,0,1
0.123887,0.0308471,-0.0189575,0.00221605,0.632425,0.74023,3.02695,0.8128,775,0,1
0.13006,0.0319536,-0.0228622,0.00216323,0.632456,0.7786,3.02692,0.8128,776,0,1
0.137347,0.0331616,-0.0270411,0.00208757,0.632485,0.824227,3.0269,0.8128,777,0,1
0.128404,0.0272096,-0.0187223,0.00186837,0.563238,0.740246,3.09598,0.8128,778,0,1
0.134193,0.0279896,-0.0229445,0.00178118,0.563264,0.778613,3.09596,0.8128,779,0,1
0.141103,0.0288729,-0.0275884,0.0016668,0.563289,0.824238,3.09594,0.8128,780,0,1
0.138983,0.0256603,-0.023503,0.00127271,0.500414,0.778624,3.15867,0.8128,781,0,1
0.133261,0.0252627,-0.0189536,0.00138622,0.500392,0.740259,3.15869,0.8128,782,0,1
0.146065,0.0260407,-0.028576,0.00114481,0.500437,0.824247,3.15866,0.8128,783,0,1
0.146602,0.0245142,-0.0241144,0.000808145,0.443325,0.778633,3.21563,0.8128,784,0,1
0.139795,0.0246666,-0.0193512,0.0008903,0.443305,0.740269,3.21565,0.8128,785,0,1
0.155912,0.023994,-0.0293284,0.000752656,0.443346,0.824254,3.21562,0.8128,786,0,1
0.164393,0.0231869,-0.0233994,0.000636692,0.391469,0.77864,3.26738,0.8128,787,0,1
0.153212,0.0244695,-0.0189759,0.00060753,0.391451,0.740278,3.26739,0.8128,788,0,1
0.180287,0.0210184,-0.0279463,0.00073063,0.391489,0.824261,3.26737,0.8128,789,0,1
0.204256,0.0194926,-0.0194539,0.000857067,0.344366,0.778646,3.31438,0.8128,790,0,1
0.185147,0.0224485,-0.0160078,0.000704364,0.344349,0.740284,3.31439,0.8128,791,0,1
0.229568,0.0154542,-0.0228069,0.00107455,0.344386,0.824266,3.31437,0.8128,792,0,1
0.272097,0.012714,-0.0125233,0.00131119,0.301582,0.778651,3.35708,0.8128,793,0,1
0.245187,0.0169724,-0.0100051,0.00109981,0.301565,0.74029,3.35708,0.8128,794,0,1
0.305191,0.00753013,-0.0150043,0.00156673,0.301601,0.82427,3.35707,0.8128,795,0,1
0.364726,0.00398127,-0.00491502,0.00178466,0.262719,0.778655,3.39586,0.8128,796,0,1
0.33287,0.00871722,-0.00292024,0.0015759,0.262702,0.740295,3.39586,0.8128,797,0,1
0.401477,-0.00129296,-0.00699911,0.00202007,0.26274,0.824274,3.39586,0.8128,798,0,1
0.510719,-0.00946845,-0.000349673,0.00235719,0.227443,0.824277,3.43109,0.8128,799,0,1
0.475179,-0.00506939,0.00156646,0.00216311,0.227421,0.778658,3.43109,0.8128,800,0,1
0.626335,-0.0159751,0.00453647,0.00256353,0.195384,0.824279,3.46309,0.8128,801,0,1
0.595567,-0.0128656,0.00631492,0.00241176,0.19536,0.778661,3.4631,0.8128,802,0,1
0.744142,-0.0205246,0.00788891,0.00264829,0.166268,0.824281,3.49217,0.8128,803,0,1
0.720032,-0.0186484,0.00948415,0.00253288,0.16624,0.778663,3.49217,0.8128,804,0,1
0.860524,-0.023075,0.0100679,0.00262333,0.139826,0.824282,3.51858,0.8128,805,0,1
0.844473,-0.0222711,0.0114385,0.00253871,0.139794,0.778665,3.51858,0.8128,806,0,1
0.972084,-0.0236861,0.0114178,0.00249872,0.115817,0.824284,3.54258,0.8128,807,0,1
0.965017,-0.0237216,0.0125422,0.00244052,0.11578,0.778666,3.54258,0.8128,808,0,1
1.07571,-0.0225565,0.01224,0.00228029,0.0940236,0.824285,3.56438,0.8128,809,0,1
1.078,-0.0231489,0.0131192,0.00224559,0.0939776,0.778667,3.56438,0.8128,810,0,1
1.16871,-0.0199725,0.0127905,0.00196795,0.074252,0.824285,3.58418,0.8128,811,0,1
1.18013,-0.0208381,0.0134528,0.00195462,0.0741939,0.778668,3.58418,0.8128,812,0,1
0.118153,0.0254277,-0.00634702,0.00167878,0.50029,0.638873,3.15878,0.8128,813,0,1
0.112976,0.0267822,-0.00664799,0.00206444,0.563118,0.638854,3.09609,0.8128,814,0,1
0.115647,0.0257999,-0.00433494,0.00172288,0.50026,0.622743,3.15881,0.8128,815,0,1
0.11046,0.0271534,-0.00466114,0.00209253,0.563084,0.622723,3.09612,0.8128,816,0,1
0.121095,0.0251454,-0.008751,0.00162544,0.500318,0.658056,3.15875,0.8128,817,0,1
0.11595,0.0265406,-0.00899795,0.00203026,0.563151,0.658038,3.09606,0.8128,818,0,1
0.12451,0.0249969,-0.011612,0.00156063,0.500344,0.680868,3.15873,0.8128,819,0,1
0.119432,0.0264919,-0.0117637,0.00198814,0.563182,0.680852,3.09603,0.8128,820,0,1
0.128515,0.025028,-0.0149951,0.00148177,0.500369,0.707997,3.1587,0.8128,821,0,1
0.123539,0.0267011,-0.014994,0.00193548,0.563211,0.707983,3.096,0.8128,822,0,1
0.112585,0.0272115,0.0014195,0.00140888,0.443058,0.575279,3.21589,0.8128,823,0,1
0.107531,0.0277511,0.00132222,0.0018471,0.500116,0.575263,3.15895,0.8128,824,0,1
0.10889,0.0281884,0.00331722,0.00146498,0.443021,0.555719,3.21593,0.8128,825,0,1
0.104049,0.028898,0.00327781,0.00189063,0.500077,0.555704,3.159,0.8128,826,0,1
0.115274,0.0266451,-6.81874e-05,0.00136583,0.443093,0.589947,3.21584,0.8128,827,0,1
0.110072,0.0270451,-0.000213315,0.00181292,0.500153,0.589931,3.15891,0.8128,828,0,1
0.117217,0.0262955,-0.00127312,0.00133158,0.443126,0.600947,3.21581,0.8128,829,0,1
0.111925,0.0265868,-0.00145124,0.0017855,0.500189,0.600931,3.15887,0.8128,830,0,1
0.113605,0.0262031,-0.00271374,0.00175806,0.500226,0.60918,3.15884,0.8128,831,0,1
0.11897,0.026005,-0.00253448,0.00129696,0.44316,0.609197,3.21578,0.8128,832,0,1
0.121077,0.0256832,-0.00417658,0.00125285,0.443191,0.622759,3.21575,0.8128,833,0,1
0.12365,0.0253648,-0.00622369,0.00119871,0.443217,0.638888,3.21572,0.8128,834,0,1
0.126692,0.0250924,-0.00869332,0.00113508,0.443242,0.65807,3.2157,0.8128,835,0,1
0.130255,0.0248824,-0.0116593,0.0010613,0.443264,0.680881,3.21568,0.8128,836,0,1
0.134525,0.0247484,-0.0151949,0.000978281,0.443285,0.708009,3.21566,0.8128,837,0,1
0.0909083,0.0375303,0.0132608,0.00133158,0.391553,0.448468,3.26782,0.8128,838,0,1
0.087223,0.0384488,0.0135071,0.00177701,0.43065,0.448458,3.21611,0.8128,839,0,1
0.0767649,0.0467959,0.0192633,0.00155533,0.368696,0.386603,3.2679,0.8128,840,0,1
0.0738699,0.0483004,0.0197021,0.00194333,0.381481,0.386594,3.21618,0.8128,841,0,1
0.0968555,0.0329963,0.00907619,0.00164185,0.44335,0.494847,3.21604,0.8128,842,0,1
0.101202,0.0325128,0.00894644,0.00116874,0.391129,0.494858,3.26776,0.8128,843,0,1
0.103816,0.0299196,0.00579298,0.00154014,0.442984,0.529633,3.21598,0.8128,844,0,1
0.108734,0.0297299,0.00574245,0.00105544,0.391158,0.529645,3.2677,0.8128,845,0,1
0.114318,0.0282276,0.00333201,0.000977085,0.391192,0.555731,3.26765,0.8128,846,0,1
0.118445,0.0274572,0.00149583,0.00092207,0.391227,0.575292,3.2676,0.8128,847,0,1
0.121478,0.0270836,6.96998e-05,0.0008821,0.39126,0.58996,3.26756,0.8128,848,0,1
0.12367,0.0269061,-0.00108048,0.000851485,0.391291,0.60096,3.26753,0.8128,849,0,1
0.125652,0.0267798,-0.00232238,0.000820896,0.391322,0.60921,3.2675,0.8128,850,0,1
0.128035,0.0265894,-0.00396452,0.000783376,0.39135,0.622772,3.26747,0.8128,851,0,1
0.131008,0.0263418,-0.00600795,0.000740798,0.391373,0.6389,3.26745,0.8128,852,0,1
0.134693,0.0260666,-0.00848314,0.000696131,0.391395,0.658081,3.26743,0.8128,853,0,1
0.139272,0.025719,-0.0114517,0.000653177,0.391415,0.680892,3.26741,0.8128,854,0,1
0.145205,0.0252312,-0.0149534,0.000619388,0.391433,0.708018,3.2674,0.8128,855,0,1
-0.000137468,0.0997023,0.0415698,0.000106694,0.00876925,0.00718806,3.31549,0.8128,856,0,1
0.000522946,0.0994901,0.0426898,0.000107872,0.00879529,0.00718759,3.26844,0.8128,857,0,1
0,0,0,0,2.22045e-16,3.22464e-16,3.31285,0.8128,858,0,1
0,0,0,0,2.22045e-16,3.17215e-16,3.26553,0.8128,859,0,1
-6.67068e-05,0.1206,0.049879,0.000282697,0.0200722,0.0181944,3.31548,0.8128,860,0,1
0.00121064,0.12102,0.0510311,0.000285004,0.0201114,0.0181927,3.26843,0.8128,861,0,1
0.000791502,0.129439,0.0535382,0.000497341,0.034618,0.0328724,3.31545,0.8128,862,0,1
0.0027039,0.130734,0.0546739,0.000500514,0.0346378,0.0328691,3.26841,0.8128,863,0,1
0.00295633,0.131029,0.0545886,0.000775751,0.0543989,0.0524445,3.31541,0.8128,864,0,1
0.00521918,0.133296,0.0557571,0.000780406,0.0544088,0.0524397,3.26838,0.8128,865,0,1
0.00739096,0.12625,0.0534586,0.0011103,0.08093,0.0785418,3.31536,0.8128,866,0,1
0.0095079,0.129446,0.0546184,0.00112701,0.0809338,0.0785356,3.26833,0.8128,867,0,1
0.0151913,0.115824,0.0501997,0.00143911,0.116385,0.11334,3.31528,0.8128,868,0,1
0.0165291,0.119588,0.0512748,0.00149422,0.116385,0.113332,3.26827,0.8128,869,0,1
0.0269843,0.100695,0.0446899,0.00166279,0.163709,0.15974,3.31518,0.8128,870,0,1
0.0270998,0.104324,0.0456036,0.00179489,0.163705,0.159731,3.26819,0.8128,871,0,1
0.0415908,0.084398,0.0373894,0.00192125,0.226835,0.221602,3.26808,0.8128,872,0,1
0.0426837,0.0816015,0.036692,0.00166466,0.226841,0.221611,3.31507,0.8128,873,0,1
0.059212,0.0631022,0.0276973,0.00180478,0.304159,0.304104,3.26799,0.8128,874,0,1
0.0613029,0.0613226,0.0272134,0.00141041,0.298166,0.304113,3.31497,0.8128,875,0,1
0.0799486,0.0458072,0.0189729,0.00108149,0.33871,0.386613,3.31488,0.8128,876,0,1
0.0953929,0.0371556,0.0131363,0.000847503,0.344028,0.448477,3.3148,0.8128,877,0,1
0.107034,0.0325869,0.00895552,0.000706099,0.344058,0.494868,3.31474,0.8128,878,0,1
0.115928,0.0300636,0.00588542,0.000623648,0.344082,0.529655,3.31468,0.8128,879,0,1
0.122853,0.0287319,0.00360851,0.000576127,0.344113,0.555741,3.31463,0.8128,880,0,1
0.12821,0.0281159,0.00190519,0.000548638,0.344146,0.575302,3.31458,0.8128,881,0,1
0.13231,0.0279119,0.000609552,0.000532371,0.344176,0.589971,3.31454,0.8128,882,0,1
0.135357,0.0279184,-0.000416689,0.000522271,0.344204,0.600971,3.31451,0.8128,883,0,1
0.138204,0.0279664,-0.00154721,0.000514571,0.344233,0.60922,3.31448,0.8128,884,0,1
0.141748,0.0278162,-0.00305578,0.000508784,0.344259,0.622782,3.31446,0.8128,885,0,1
0.146383,0.027426,-0.00490704,0.000508755,0.34428,0.63891,3.31444,0.8128,886,0,1
0.152459,0.0268382,-0.00712107,0.000519685,0.344299,0.65809,3.31442,0.8128,887,0,1
0.160375,0.0259191,-0.0097262,0.00054873,0.344316,0.6809,3.31441,0.8128,888,0,1
0.170929,0.0245188,-0.0127121,0.000606045,0.344333,0.708026,3.3144,0.8128,889,0,1
-0.00114315,0.101897,0.0408235,0.000106333,0.0087484,0.00718899,3.35824,0.8128,890,0,1
0,0,0,0,2.22045e-16,3.27233e-16,3.35584,0.8128,891,0,1
-0.00198682,0.12178,0.0490829,0.000282485,0.0200416,0.0181976,3.35822,0.8128,892,0,1
-0.00200836,0.129241,0.0527672,0.000497024,0.0346048,0.0328782,3.35819,0.8128,893,0,1
-0.000225789,0.129358,0.0537645,0.000770016,0.0543949,0.0524527,3.35814,0.8128,894,0,1
0.0045448,0.123265,0.0526347,0.00107809,0.0809313,0.0785515,3.35807,0.8128,895,0,1
0.0134565,0.112102,0.0494528,0.00134135,0.11639,0.11335,3.35798,0.8128,896,0,1
0.0267728,0.0971823,0.0440824,0.00145175,0.163716,0.159751,3.35787,0.8128,897,0,1
0.0438819,0.0790885,0.0362526,0.00130394,0.226848,0.221622,3.35775,0.8128,898,0,1
0.0639575,0.0599097,0.0269333,0.000946845,0.281997,0.304123,3.35764,0.8128,899,0,1
0.0850582,0.0451316,0.0189071,0.000633599,0.301164,0.386622,3.35755,0.8128,900,0,1
0.104203,0.0369327,0.0133888,0.000487416,0.30128,0.448486,3.35747,0.8128,901,0,1
0.120091,0.0325471,0.00958545,0.000440911,0.301304,0.494876,3.35741,0.8128,902,0,1
0.133143,0.0299479,0.00690869,0.000439812,0.301324,0.529663,3.35735,0.8128,903,0,1
0.143785,0.0284501,0.00499255,0.000456805,0.30135,0.555749,3.3573,0.8128,904,0,1
0.152273,0.0276865,0.00360164,0.000479018,0.30138,0.575311,3.35726,0.8128,905,0,1
0.158932,0.0274086,0.00257131,0.000501089,0.301407,0.589979,3.35722,0.8128,906,0,1
0.163987,0.0274189,0.00177159,0.000521662,0.301432,0.600979,3.35719,0.8128,907,0,1
0.168831,0.0274421,0.000887925,0.000546985,0.301459,0.609228,3.35717,0.8128,908,0,1
0.174985,0.0270247,-0.00029462,0.000584109,0.301484,0.62279,3.35714,0.8128,909,0,1
0.183056,0.0260991,-0.00173018,0.000635817,0.301502,0.638918,3.35713,0.8128,910,0,1
0.193505,0.0247746,-0.00342212,0.000706774,0.301519,0.658098,3.35711,0.8128,911,0,1
0.20676,0.0228911,-0.00538156,0.000803137,0.301534,0.680907,3.3571,0.8128,912,0,1
0.223686,0.0203266,-0.00759297,0.000931928,0.301549,0.708032,3.35709,0.8128,913,0,1
-0.00263633,0.106548,0.040394,0.000107247,0.00873257,0.00719081,3.39707,0.8128,914,0,1
0,0,0,0,2.22045e-16,3.31566e-16,3.3949,0.8128,915,0,1
-0.00482175,0.124847,0.0485855,0.000285357,0.0200195,0.0182035,3.39705,0.8128,916,0,1
-0.00601891,0.130162,0.0523264,0.000498555,0.0345989,0.0328881,3.39701,0.8128,917,0,1
-0.00453679,0.128112,0.0532509,0.000753613,0.0543974,0.0524655,3.39695,0.8128,918,0,1
0.000922544,0.120274,0.0521223,0.00100861,0.0809383,0.0785658,3.39687,0.8128,919,0,1
0.0114132,0.10826,0.0490108,0.00117067,0.1164,0.113365,3.39676,0.8128,920,0,1
0.0266456,0.0936899,0.0437444,0.00113818,0.163726,0.159765,3.39663,0.8128,921,0,1
0.045699,0.0767148,0.036032,0.000868417,0.222034,0.221634,3.39651,0.8128,922,0,1
0.0697994,0.0584642,0.0269275,0.000538531,0.25776,0.304133,3.3964,0.8128,923,0,1
