U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.000427449,0.0305981,0.0193206,-1,2.21885e-16,-2.21867e-16,1.94517e-05,0.00911623,0.0071872,1.35478,0.8128,40,0,1
0,0,0,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,1.21413e-16,1.35992,0.8128,41,0,1
0.000523885,0.0301726,0.0182229,-1,2.21885e-16,-2.21867e-16,1.9054e-05,0.00935593,0.007189,1.39882,0.8128,42,0,1
0,0,0,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,1.31451e-16,1.40516,0.8128,43,0,1
0.000354262,0.0465023,0.029095,-1,2.21885e-16,-2.21867e-16,5.4984e-05,0.0206142,0.0181888,1.35478,0.8128,44,0,1
0.000329866,0.046101,0.0277295,-1,2.21885e-16,-2.21867e-16,5.4079e-05,0.0209901,0.0181946,1.39882,0.8128,45,0,1
0.00084216,0.0543411,0.0336555,-1,2.21885e-16,-2.21867e-16,9.88049e-05,0.0349136,0.0328571,1.35479,0.8128,46,0,1
0.000855209,0.0539564,0.0322151,-1,2.21885e-16,-2.21867e-16,9.62782e-05,0.0351383,0.032867,1.39883,0.8128,47,0,1
0.00107352,0.0575325,0.035475,-1,2.21885e-16,-2.21867e-16,0.000166477,0.0545614,0.0524118,1.3548,0.8128,48,0,1
0.00117094,0.0573092,0.0340556,-1,2.21885e-16,-2.21867e-16,0.000160472,0.0547105,0.0524252,1.39884,0.8128,49,0,1
0.00101585,0.0575702,0.0352499,-1,2.21885e-16,-2.21867e-16,0.000256706,0.0809983,0.0784804,1.35483,0.8128,50,0,1
0.00119971,0.057475,0.0338903,-1,2.21885e-16,-2.21867e-16,0.000247523,0.0811052,0.0784966,1.39886,0.8128,51,0,1
0.000829929,0.0555819,0.0334487,-1,2.21885e-16,-2.21867e-16,0.000343883,0.116368,0.113234,1.35486,0.8128,52,0,1
0.00113827,0.0555467,0.0321821,-1,2.21885e-16,-2.21867e-16,0.00033459,0.11645,0.113253,1.39889,0.8128,53,0,1
